Response_Code,rt,stim_Code,gainVal,lossVal,Response_Type,stim,rt_sec,Accuracy,Accuracy_inTime
0,294.334676921,0,0.5,0.5,Gain  ,Gain  ,0.294334676921,1,1
0,260.797346545,0,0.5,0.5,Gain  ,Gain  ,0.260797346545,1,1
0,265.107629677,0,0.5,0.5,Gain  ,Gain  ,0.265107629677,1,1
0,394.215725154,0,0.5,0.5,Gain  ,Gain  ,0.394215725154,1,1
0,390.323625612,0,0.5,0.5,Gain  ,Gain  ,0.390323625612,1,1
0,243.106142678,0,0.5,0.5,Gain  ,Gain  ,0.243106142678,1,1
0,358.304806435,0,0.5,0.5,Gain  ,Gain  ,0.358304806435,1,1
0,378.033813657,0,0.5,0.5,Gain  ,Gain  ,0.378033813657,1,1
0,315.825996512,0,0.5,0.5,Gain  ,Gain  ,0.315825996512,1,1
0,338.998009129,0,0.5,0.5,Gain  ,Gain  ,0.338998009129,1,1
0,382.249558774,0,0.5,0.5,Gain  ,Gain  ,0.382249558774,1,1
0,281.17597386,0,0.5,0.5,Gain  ,Gain  ,0.28117597386,1,1
0,390.313818215,0,0.5,0.5,Gain  ,Gain  ,0.390313818215,1,1
0,332.022035809,0,0.5,0.5,Gain  ,Gain  ,0.332022035809,1,1
0,363.761293966,0,0.5,0.5,Gain  ,Gain  ,0.363761293966,1,1
0,349.181796588,0,0.5,0.5,Gain  ,Gain  ,0.349181796588,1,1
0,334.9964215,0,0.5,0.5,Gain  ,Gain  ,0.3349964215,1,1
0,282.560410027,0,0.5,0.5,Gain  ,Gain  ,0.282560410027,1,1
0,297.095807511,0,0.5,0.5,Gain  ,Gain  ,0.297095807511,1,1
0,297.841113659,0,0.5,0.5,Gain  ,Gain  ,0.297841113659,1,1
0,332.555033408,0,0.5,0.5,Gain  ,Gain  ,0.332555033408,1,1
0,247.715223016,0,0.5,0.5,Gain  ,Gain  ,0.247715223016,1,1
0,367.350166683,0,0.5,0.5,Gain  ,Gain  ,0.367350166683,1,1
0,347.538271071,0,0.5,0.5,Gain  ,Gain  ,0.347538271071,1,1
0,373.902801591,0,0.5,0.5,Gain  ,Gain  ,0.373902801591,1,1
0,423.302758745,0,0.5,0.5,Gain  ,Gain  ,0.423302758745,1,0
0,291.028940824,0,0.5,0.5,Gain  ,Gain  ,0.291028940824,1,1
0,361.848745232,0,0.5,0.5,Gain  ,Gain  ,0.361848745232,1,1
0,262.965035511,0,0.5,0.5,Gain  ,Gain  ,0.262965035511,1,1
0,308.40822866,0,0.5,0.5,Gain  ,Gain  ,0.30840822866,1,1
0,313.613083139,0,0.5,0.5,Gain  ,Gain  ,0.313613083139,1,1
0,307.448230709,0,0.5,0.5,Gain  ,Gain  ,0.307448230709,1,1
0,250.632085906,0,0.5,0.5,Gain  ,Gain  ,0.250632085906,1,1
0,375.412694085,0,0.5,0.5,Gain  ,Gain  ,0.375412694085,1,1
0,436.273523983,0,0.5,0.5,Gain  ,Gain  ,0.436273523983,1,0
0,307.854648344,0,0.5,0.5,Gain  ,Gain  ,0.307854648344,1,1
0,337.76863645,0,0.5,0.5,Gain  ,Gain  ,0.33776863645,1,1
0,328.83255312,0,0.5,0.5,Gain  ,Gain  ,0.32883255312,1,1
0,334.903720874,0,0.5,0.5,Gain  ,Gain  ,0.334903720874,1,1
0,343.630774558,0,0.5,0.5,Gain  ,Gain  ,0.343630774558,1,1
0,257.679988598,0,0.5,0.5,Gain  ,Gain  ,0.257679988598,1,1
0,283.472864759,0,0.5,0.5,Gain  ,Gain  ,0.283472864759,1,1
0,314.99003494,0,0.5,0.5,Gain  ,Gain  ,0.31499003494,1,1
0,305.69897188,0,0.5,0.5,Gain  ,Gain  ,0.30569897188,1,1
0,333.824329541,0,0.5,0.5,Gain  ,Gain  ,0.333824329541,1,1
0,418.247056675,0,0.5,0.5,Gain  ,Gain  ,0.418247056675,1,0
0,319.834722676,0,0.5,0.5,Gain  ,Gain  ,0.319834722676,1,1
0,320.048966973,0,0.5,0.5,Gain  ,Gain  ,0.320048966973,1,1
0,424.161565186,0,0.5,0.5,Gain  ,Gain  ,0.424161565186,1,0
0,315.983621136,0,0.5,0.5,Gain  ,Gain  ,0.315983621136,1,1
0,275.543667228,0,0.5,0.5,Gain  ,Gain  ,0.275543667228,1,1
0,360.154007134,0,0.5,0.5,Gain  ,Gain  ,0.360154007134,1,1
0,208.634186973,0,0.5,0.5,Gain  ,Gain  ,0.208634186973,1,1
0,303.095173196,0,0.5,0.5,Gain  ,Gain  ,0.303095173196,1,1
0,259.870661699,0,0.5,0.5,Gain  ,Gain  ,0.259870661699,1,1
0,262.638021927,0,0.5,0.5,Gain  ,Gain  ,0.262638021927,1,1
0,351.660618542,0,0.5,0.5,Gain  ,Gain  ,0.351660618542,1,1
0,291.899771354,0,0.5,0.5,Gain  ,Gain  ,0.291899771354,1,1
0,288.332457929,0,0.5,0.5,Gain  ,Gain  ,0.288332457929,1,1
0,385.058868895,0,0.5,0.5,Gain  ,Gain  ,0.385058868895,1,1
0,313.773964131,0,0.5,0.5,Gain  ,Gain  ,0.313773964131,1,1
0,263.49880262,0,0.5,0.5,Gain  ,Gain  ,0.26349880262,1,1
0,409.702908205,0,0.5,0.5,Gain  ,Gain  ,0.409702908205,1,0
0,298.708696353,0,0.5,0.5,Gain  ,Gain  ,0.298708696353,1,1
0,305.03054333,0,0.5,0.5,Gain  ,Gain  ,0.30503054333,1,1
0,361.658460868,0,0.5,0.5,Gain  ,Gain  ,0.361658460868,1,1
0,403.573265888,0,0.5,0.5,Gain  ,Gain  ,0.403573265888,1,0
0,273.359871866,0,0.5,0.5,Gain  ,Gain  ,0.273359871866,1,1
0,357.578089701,0,0.5,0.5,Gain  ,Gain  ,0.357578089701,1,1
0,407.074737063,0,0.5,0.5,Gain  ,Gain  ,0.407074737063,1,0
0,246.596029468,0,0.5,0.5,Gain  ,Gain  ,0.246596029468,1,1
0,259.44380898,0,0.5,0.5,Gain  ,Gain  ,0.25944380898,1,1
0,318.306612118,0,0.5,0.5,Gain  ,Gain  ,0.318306612118,1,1
0,318.291247362,0,0.5,0.5,Gain  ,Gain  ,0.318291247362,1,1
0,285.636939674,0,0.5,0.5,Gain  ,Gain  ,0.285636939674,1,1
0,408.64337479,0,0.5,0.5,Gain  ,Gain  ,0.40864337479,1,0
0,388.003092169,0,0.5,0.5,Gain  ,Gain  ,0.388003092169,1,1
0,237.497443702,0,0.5,0.5,Gain  ,Gain  ,0.237497443702,1,1
0,311.731610099,0,0.5,0.5,Gain  ,Gain  ,0.311731610099,1,1
0,257.538913235,0,0.5,0.5,Gain  ,Gain  ,0.257538913235,1,1
0,282.979995254,0,0.5,0.5,Gain  ,Gain  ,0.282979995254,1,1
0,289.723086066,0,0.5,0.5,Gain  ,Gain  ,0.289723086066,1,1
0,347.094534342,0,0.5,0.5,Gain  ,Gain  ,0.347094534342,1,1
0,328.161040861,0,0.5,0.5,Gain  ,Gain  ,0.328161040861,1,1
0,382.872625515,0,0.5,0.5,Gain  ,Gain  ,0.382872625515,1,1
0,386.783010942,0,0.5,0.5,Gain  ,Gain  ,0.386783010942,1,1
0,333.351246118,0,0.5,0.5,Gain  ,Gain  ,0.333351246118,1,1
0,361.247298721,0,0.5,0.5,Gain  ,Gain  ,0.361247298721,1,1
0,323.215241724,0,0.5,0.5,Gain  ,Gain  ,0.323215241724,1,1
0,314.690456365,0,0.5,0.5,Gain  ,Gain  ,0.314690456365,1,1
0,289.20761701,0,0.5,0.5,Gain  ,Gain  ,0.28920761701,1,1
0,331.875103998,0,0.5,0.5,Gain  ,Gain  ,0.331875103998,1,1
0,294.584112401,0,0.5,0.5,Gain  ,Gain  ,0.294584112401,1,1
0,189.105007559,0,0.5,0.5,Gain  ,Gain  ,0.189105007559,1,1
0,325.136945537,0,0.5,0.5,Gain  ,Gain  ,0.325136945537,1,1
0,245.76875738,0,0.5,0.5,Gain  ,Gain  ,0.24576875738,1,1
0,379.180634483,0,0.5,0.5,Gain  ,Gain  ,0.379180634483,1,1
0,427.46778612,0,0.5,0.5,Gain  ,Gain  ,0.42746778612,1,0
0,320.197153792,0,0.5,0.5,Gain  ,Gain  ,0.320197153792,1,1
0,336.946738495,0,0.5,0.5,Gain  ,Gain  ,0.336946738495,1,1
0,301.897512709,0,0.5,0.5,Gain  ,Gain  ,0.301897512709,1,1
0,260.684872934,0,0.5,0.5,Gain  ,Gain  ,0.260684872934,1,1
0,281.249629272,0,0.5,0.5,Gain  ,Gain  ,0.281249629272,1,1
0,267.822682495,0,0.5,0.5,Gain  ,Gain  ,0.267822682495,1,1
0,280.966546301,0,0.5,0.5,Gain  ,Gain  ,0.280966546301,1,1
0,340.360075838,0,0.5,0.5,Gain  ,Gain  ,0.340360075838,1,1
0,322.615144238,0,0.5,0.5,Gain  ,Gain  ,0.322615144238,1,1
0,235.012092594,0,0.5,0.5,Gain  ,Gain  ,0.235012092594,1,1
0,252.625947036,0,0.5,0.5,Gain  ,Gain  ,0.252625947036,1,1
0,282.421146076,0,0.5,0.5,Gain  ,Gain  ,0.282421146076,1,1
0,289.209597715,0,0.5,0.5,Gain  ,Gain  ,0.289209597715,1,1
0,346.024985469,0,0.5,0.5,Gain  ,Gain  ,0.346024985469,1,1
0,356.072328798,0,0.5,0.5,Gain  ,Gain  ,0.356072328798,1,1
0,260.157049082,0,0.5,0.5,Gain  ,Gain  ,0.260157049082,1,1
0,370.065248222,0,0.5,0.5,Gain  ,Gain  ,0.370065248222,1,1
0,236.411363928,0,0.5,0.5,Gain  ,Gain  ,0.236411363928,1,1
0,275.92133541,0,0.5,0.5,Gain  ,Gain  ,0.27592133541,1,1
0,308.378199099,0,0.5,0.5,Gain  ,Gain  ,0.308378199099,1,1
0,312.932646672,0,0.5,0.5,Gain  ,Gain  ,0.312932646672,1,1
0,352.565996536,0,0.5,0.5,Gain  ,Gain  ,0.352565996536,1,1
0,365.887340523,0,0.5,0.5,Gain  ,Gain  ,0.365887340523,1,1
0,292.947623649,0,0.5,0.5,Gain  ,Gain  ,0.292947623649,1,1
0,342.319143943,0,0.5,0.5,Gain  ,Gain  ,0.342319143943,1,1
0,299.161945149,0,0.5,0.5,Gain  ,Gain  ,0.299161945149,1,1
0,341.648121102,0,0.5,0.5,Gain  ,Gain  ,0.341648121102,1,1
0,250.043917281,0,0.5,0.5,Gain  ,Gain  ,0.250043917281,1,1
0,374.12440635,0,0.5,0.5,Gain  ,Gain  ,0.37412440635,1,1
0,298.834311798,0,0.5,0.5,Gain  ,Gain  ,0.298834311798,1,1
0,369.251035673,0,0.5,0.5,Gain  ,Gain  ,0.369251035673,1,1
0,369.710185337,0,0.5,0.5,Gain  ,Gain  ,0.369710185337,1,1
0,313.834346899,0,0.5,0.5,Gain  ,Gain  ,0.313834346899,1,1
0,411.583821158,0,0.5,0.5,Gain  ,Gain  ,0.411583821158,1,0
0,289.457099393,0,0.5,0.5,Gain  ,Gain  ,0.289457099393,1,1
0,240.170542242,0,0.5,0.5,Gain  ,Gain  ,0.240170542242,1,1
0,229.179406758,0,0.5,0.5,Gain  ,Gain  ,0.229179406758,1,1
0,327.444254218,0,0.5,0.5,Gain  ,Gain  ,0.327444254218,1,1
0,296.790787669,0,0.5,0.5,Gain  ,Gain  ,0.296790787669,1,1
0,265.271658707,0,0.5,0.5,Gain  ,Gain  ,0.265271658707,1,1
0,315.607710305,0,0.5,0.5,Gain  ,Gain  ,0.315607710305,1,1
0,292.244671971,0,0.5,0.5,Gain  ,Gain  ,0.292244671971,1,1
0,209.199467324,0,0.5,0.5,Gain  ,Gain  ,0.209199467324,1,1
0,424.57086292,0,0.5,0.5,Gain  ,Gain  ,0.42457086292,1,0
0,493.721604105,0,0.5,0.5,Gain  ,Gain  ,0.493721604105,1,0
0,250.899578868,0,0.5,0.5,Gain  ,Gain  ,0.250899578868,1,1
0,329.272944768,0,0.5,0.5,Gain  ,Gain  ,0.329272944768,1,1
0,284.805076904,0,0.5,0.5,Gain  ,Gain  ,0.284805076904,1,1
0,300.098124827,0,0.5,0.5,Gain  ,Gain  ,0.300098124827,1,1
0,242.94779188,0,0.5,0.5,Gain  ,Gain  ,0.24294779188,1,1
0,323.720908144,0,0.5,0.5,Gain  ,Gain  ,0.323720908144,1,1
0,383.893192027,0,0.5,0.5,Gain  ,Gain  ,0.383893192027,1,1
0,333.544121922,0,0.5,0.5,Gain  ,Gain  ,0.333544121922,1,1
0,244.268864619,0,0.5,0.5,Gain  ,Gain  ,0.244268864619,1,1
0,288.438191047,0,0.5,0.5,Gain  ,Gain  ,0.288438191047,1,1
0,330.179931114,0,0.5,0.5,Gain  ,Gain  ,0.330179931114,1,1
0,307.141815809,0,0.5,0.5,Gain  ,Gain  ,0.307141815809,1,1
0,368.204634215,0,0.5,0.5,Gain  ,Gain  ,0.368204634215,1,1
0,304.291544339,0,0.5,0.5,Gain  ,Gain  ,0.304291544339,1,1
0,342.850313088,0,0.5,0.5,Gain  ,Gain  ,0.342850313088,1,1
0,261.141510934,0,0.5,0.5,Gain  ,Gain  ,0.261141510934,1,1
0,304.834744864,0,0.5,0.5,Gain  ,Gain  ,0.304834744864,1,1
0,257.76001976,0,0.5,0.5,Gain  ,Gain  ,0.25776001976,1,1
0,365.192478657,0,0.5,0.5,Gain  ,Gain  ,0.365192478657,1,1
0,322.606770184,0,0.5,0.5,Gain  ,Gain  ,0.322606770184,1,1
0,279.971149048,0,0.5,0.5,Gain  ,Gain  ,0.279971149048,1,1
0,348.641152348,0,0.5,0.5,Gain  ,Gain  ,0.348641152348,1,1
0,383.418436228,0,0.5,0.5,Gain  ,Gain  ,0.383418436228,1,1
0,309.867768817,0,0.5,0.5,Gain  ,Gain  ,0.309867768817,1,1
0,349.716829717,0,0.5,0.5,Gain  ,Gain  ,0.349716829717,1,1
0,217.731887455,0,0.5,0.5,Gain  ,Gain  ,0.217731887455,1,1
0,382.643549521,0,0.5,0.5,Gain  ,Gain  ,0.382643549521,1,1
0,457.02158886,0,0.5,0.5,Gain  ,Gain  ,0.45702158886,1,0
0,377.384034179,0,0.5,0.5,Gain  ,Gain  ,0.377384034179,1,1
0,319.491242729,0,0.5,0.5,Gain  ,Gain  ,0.319491242729,1,1
0,356.000546696,0,0.5,0.5,Gain  ,Gain  ,0.356000546696,1,1
0,391.025092769,0,0.5,0.5,Gain  ,Gain  ,0.391025092769,1,1
0,388.91685577,0,0.5,0.5,Gain  ,Gain  ,0.38891685577,1,1
0,338.685867777,0,0.5,0.5,Gain  ,Gain  ,0.338685867777,1,1
0,303.443107642,0,0.5,0.5,Gain  ,Gain  ,0.303443107642,1,1
0,320.057199007,0,0.5,0.5,Gain  ,Gain  ,0.320057199007,1,1
0,494.664725401,0,0.5,0.5,Gain  ,Gain  ,0.494664725401,1,0
0,191.455067885,0,0.5,0.5,Gain  ,Gain  ,0.191455067885,1,1
0,375.423894009,0,0.5,0.5,Gain  ,Gain  ,0.375423894009,1,1
0,376.390926143,0,0.5,0.5,Gain  ,Gain  ,0.376390926143,1,1
0,297.727343634,0,0.5,0.5,Gain  ,Gain  ,0.297727343634,1,1
0,332.706347417,0,0.5,0.5,Gain  ,Gain  ,0.332706347417,1,1
0,348.881861284,0,0.5,0.5,Gain  ,Gain  ,0.348881861284,1,1
0,301.382592713,0,0.5,0.5,Gain  ,Gain  ,0.301382592713,1,1
0,318.557444526,0,0.5,0.5,Gain  ,Gain  ,0.318557444526,1,1
0,282.502187746,0,0.5,0.5,Gain  ,Gain  ,0.282502187746,1,1
0,389.459351084,0,0.5,0.5,Gain  ,Gain  ,0.389459351084,1,1
0,344.500253803,0,0.5,0.5,Gain  ,Gain  ,0.344500253803,1,1
0,372.027039566,0,0.5,0.5,Gain  ,Gain  ,0.372027039566,1,1
0,328.68069546,0,0.5,0.5,Gain  ,Gain  ,0.32868069546,1,1
0,396.196165135,0,0.5,0.5,Gain  ,Gain  ,0.396196165135,1,1
0,200.051337876,0,0.5,0.5,Gain  ,Gain  ,0.200051337876,1,1
0,396.746838023,0,0.5,0.5,Gain  ,Gain  ,0.396746838023,1,1
0,309.525965262,0,0.5,0.5,Gain  ,Gain  ,0.309525965262,1,1
0,295.135410356,0,0.5,0.5,Gain  ,Gain  ,0.295135410356,1,1
0,361.150784794,0,0.5,0.5,Gain  ,Gain  ,0.361150784794,1,1
0,330.334650772,0,0.5,0.5,Gain  ,Gain  ,0.330334650772,1,1
0,283.190459346,0,0.5,0.5,Gain  ,Gain  ,0.283190459346,1,1
0,217.30822518,0,0.5,0.5,Gain  ,Gain  ,0.21730822518,1,1
0,261.831358054,0,0.5,0.5,Gain  ,Gain  ,0.261831358054,1,1
0,329.646235048,0,0.5,0.5,Gain  ,Gain  ,0.329646235048,1,1
0,347.957077984,0,0.5,0.5,Gain  ,Gain  ,0.347957077984,1,1
0,317.143834281,0,0.5,0.5,Gain  ,Gain  ,0.317143834281,1,1
0,330.761463083,0,0.5,0.5,Gain  ,Gain  ,0.330761463083,1,1
0,497.663841758,0,0.5,0.5,Gain  ,Gain  ,0.497663841758,1,0
0,431.647689095,0,0.5,0.5,Gain  ,Gain  ,0.431647689095,1,0
0,310.364273569,0,0.5,0.5,Gain  ,Gain  ,0.310364273569,1,1
0,301.216193549,0,0.5,0.5,Gain  ,Gain  ,0.301216193549,1,1
0,308.396349568,0,0.5,0.5,Gain  ,Gain  ,0.308396349568,1,1
0,306.673987576,0,0.5,0.5,Gain  ,Gain  ,0.306673987576,1,1
0,246.808344558,0,0.5,0.5,Gain  ,Gain  ,0.246808344558,1,1
0,306.546776795,0,0.5,0.5,Gain  ,Gain  ,0.306546776795,1,1
0,340.252289805,0,0.5,0.5,Gain  ,Gain  ,0.340252289805,1,1
0,319.750910964,0,0.5,0.5,Gain  ,Gain  ,0.319750910964,1,1
0,387.98329412,0,0.5,0.5,Gain  ,Gain  ,0.38798329412,1,1
0,251.594545255,0,0.5,0.5,Gain  ,Gain  ,0.251594545255,1,1
0,313.981278485,0,0.5,0.5,Gain  ,Gain  ,0.313981278485,1,1
0,430.515463582,0,0.5,0.5,Gain  ,Gain  ,0.430515463582,1,0
0,331.84323457,0,0.5,0.5,Gain  ,Gain  ,0.33184323457,1,1
0,370.209797651,0,0.5,0.5,Gain  ,Gain  ,0.370209797651,1,1
0,270.875979749,0,0.5,0.5,Gain  ,Gain  ,0.270875979749,1,1
0,336.280542183,0,0.5,0.5,Gain  ,Gain  ,0.336280542183,1,1
0,216.146238445,0,0.5,0.5,Gain  ,Gain  ,0.216146238445,1,1
0,347.573467068,0,0.5,0.5,Gain  ,Gain  ,0.347573467068,1,1
0,367.464192121,0,0.5,0.5,Gain  ,Gain  ,0.367464192121,1,1
0,302.489149347,0,0.5,0.5,Gain  ,Gain  ,0.302489149347,1,1
0,273.842932494,0,0.5,0.5,Gain  ,Gain  ,0.273842932494,1,1
0,363.761236125,0,0.5,0.5,Gain  ,Gain  ,0.363761236125,1,1
0,325.552141924,0,0.5,0.5,Gain  ,Gain  ,0.325552141924,1,1
0,293.83625174,0,0.5,0.5,Gain  ,Gain  ,0.29383625174,1,1
0,299.315428174,0,0.5,0.5,Gain  ,Gain  ,0.299315428174,1,1
0,344.800708968,0,0.5,0.5,Gain  ,Gain  ,0.344800708968,1,1
0,353.888171994,0,0.5,0.5,Gain  ,Gain  ,0.353888171994,1,1
0,185.117967829,0,0.5,0.5,Gain  ,Gain  ,0.185117967829,1,1
0,249.224493461,0,0.5,0.5,Gain  ,Gain  ,0.249224493461,1,1
0,379.755606051,0,0.5,0.5,Gain  ,Gain  ,0.379755606051,1,1
