Response_Code,rt,stim_Code,gainVal,lossVal,Response_Type,stim,rt_sec,Accuracy,Accuracy_inTime
0,295.643972561,0,0.5,0.5,Gain  ,Gain  ,0.295643972561,1,1
0,289.528120304,0,0.5,0.5,Gain  ,Gain  ,0.289528120304,1,1
0,429.053330522,0,0.5,0.5,Gain  ,Gain  ,0.429053330522,1,0
0,331.325937319,0,0.5,0.5,Gain  ,Gain  ,0.331325937319,1,1
0,285.861885988,0,0.5,0.5,Gain  ,Gain  ,0.285861885988,1,1
0,443.852891526,0,0.5,0.5,Gain  ,Gain  ,0.443852891526,1,0
0,374.74609876,0,0.5,0.5,Gain  ,Gain  ,0.37474609876,1,1
0,363.220165091,0,0.5,0.5,Gain  ,Gain  ,0.363220165091,1,1
0,326.442954427,0,0.5,0.5,Gain  ,Gain  ,0.326442954427,1,1
0,423.750355039,0,0.5,0.5,Gain  ,Gain  ,0.423750355039,1,0
0,370.836653588,0,0.5,0.5,Gain  ,Gain  ,0.370836653588,1,1
0,314.327267721,0,0.5,0.5,Gain  ,Gain  ,0.314327267721,1,1
0,299.845125611,0,0.5,0.5,Gain  ,Gain  ,0.299845125611,1,1
0,300.250345961,0,0.5,0.5,Gain  ,Gain  ,0.300250345961,1,1
0,262.956028774,0,0.5,0.5,Gain  ,Gain  ,0.262956028774,1,1
0,329.117663363,0,0.5,0.5,Gain  ,Gain  ,0.329117663363,1,1
0,218.741913655,0,0.5,0.5,Gain  ,Gain  ,0.218741913655,1,1
0,315.726188423,0,0.5,0.5,Gain  ,Gain  ,0.315726188423,1,1
0,285.704323344,0,0.5,0.5,Gain  ,Gain  ,0.285704323344,1,1
0,304.780639877,0,0.5,0.5,Gain  ,Gain  ,0.304780639877,1,1
0,287.848196368,0,0.5,0.5,Gain  ,Gain  ,0.287848196368,1,1
0,346.770275109,0,0.5,0.5,Gain  ,Gain  ,0.346770275109,1,1
0,332.922602679,0,0.5,0.5,Gain  ,Gain  ,0.332922602679,1,1
0,247.538720584,0,0.5,0.5,Gain  ,Gain  ,0.247538720584,1,1
0,362.930342698,0,0.5,0.5,Gain  ,Gain  ,0.362930342698,1,1
0,385.603877371,0,0.5,0.5,Gain  ,Gain  ,0.385603877371,1,1
0,212.577662228,0,0.5,0.5,Gain  ,Gain  ,0.212577662228,1,1
0,308.578190583,0,0.5,0.5,Gain  ,Gain  ,0.308578190583,1,1
0,415.379109714,0,0.5,0.5,Gain  ,Gain  ,0.415379109714,1,0
0,295.049409562,0,0.5,0.5,Gain  ,Gain  ,0.295049409562,1,1
0,424.915819927,0,0.5,0.5,Gain  ,Gain  ,0.424915819927,1,0
0,332.610162649,0,0.5,0.5,Gain  ,Gain  ,0.332610162649,1,1
0,264.763389346,0,0.5,0.5,Gain  ,Gain  ,0.264763389346,1,1
0,305.112164218,0,0.5,0.5,Gain  ,Gain  ,0.305112164218,1,1
0,322.371062442,0,0.5,0.5,Gain  ,Gain  ,0.322371062442,1,1
0,406.255209809,0,0.5,0.5,Gain  ,Gain  ,0.406255209809,1,0
0,287.649366485,0,0.5,0.5,Gain  ,Gain  ,0.287649366485,1,1
0,395.322114102,0,0.5,0.5,Gain  ,Gain  ,0.395322114102,1,1
0,272.9250389,0,0.5,0.5,Gain  ,Gain  ,0.2729250389,1,1
0,412.286325181,0,0.5,0.5,Gain  ,Gain  ,0.412286325181,1,0
0,366.366322986,0,0.5,0.5,Gain  ,Gain  ,0.366366322986,1,1
0,347.879082025,0,0.5,0.5,Gain  ,Gain  ,0.347879082025,1,1
0,326.139720253,0,0.5,0.5,Gain  ,Gain  ,0.326139720253,1,1
0,361.210048344,0,0.5,0.5,Gain  ,Gain  ,0.361210048344,1,1
0,365.739738434,0,0.5,0.5,Gain  ,Gain  ,0.365739738434,1,1
0,300.173960444,0,0.5,0.5,Gain  ,Gain  ,0.300173960444,1,1
0,365.945400967,0,0.5,0.5,Gain  ,Gain  ,0.365945400967,1,1
0,395.813597743,0,0.5,0.5,Gain  ,Gain  ,0.395813597743,1,1
0,341.859594903,0,0.5,0.5,Gain  ,Gain  ,0.341859594903,1,1
0,354.77073558,0,0.5,0.5,Gain  ,Gain  ,0.35477073558,1,1
0,270.183681294,0,0.5,0.5,Gain  ,Gain  ,0.270183681294,1,1
0,471.888744217,0,0.5,0.5,Gain  ,Gain  ,0.471888744217,1,0
0,220.909235483,0,0.5,0.5,Gain  ,Gain  ,0.220909235483,1,1
0,292.670690752,0,0.5,0.5,Gain  ,Gain  ,0.292670690752,1,1
0,377.37346411,0,0.5,0.5,Gain  ,Gain  ,0.37737346411,1,1
0,318.957956559,0,0.5,0.5,Gain  ,Gain  ,0.318957956559,1,1
0,391.067228272,0,0.5,0.5,Gain  ,Gain  ,0.391067228272,1,1
0,406.401754771,0,0.5,0.5,Gain  ,Gain  ,0.406401754771,1,0
0,330.676236168,0,0.5,0.5,Gain  ,Gain  ,0.330676236168,1,1
0,279.124003544,0,0.5,0.5,Gain  ,Gain  ,0.279124003544,1,1
0,287.132180075,0,0.5,0.5,Gain  ,Gain  ,0.287132180075,1,1
0,381.753782662,0,0.5,0.5,Gain  ,Gain  ,0.381753782662,1,1
0,266.559833155,0,0.5,0.5,Gain  ,Gain  ,0.266559833155,1,1
0,283.639243623,0,0.5,0.5,Gain  ,Gain  ,0.283639243623,1,1
0,285.94379576,0,0.5,0.5,Gain  ,Gain  ,0.28594379576,1,1
0,334.81617913,0,0.5,0.5,Gain  ,Gain  ,0.33481617913,1,1
0,291.535013807,0,0.5,0.5,Gain  ,Gain  ,0.291535013807,1,1
0,399.532628079,0,0.5,0.5,Gain  ,Gain  ,0.399532628079,1,1
0,305.44410172,0,0.5,0.5,Gain  ,Gain  ,0.30544410172,1,1
0,338.111736409,0,0.5,0.5,Gain  ,Gain  ,0.338111736409,1,1
0,348.474763071,0,0.5,0.5,Gain  ,Gain  ,0.348474763071,1,1
0,276.516117431,0,0.5,0.5,Gain  ,Gain  ,0.276516117431,1,1
0,419.525995869,0,0.5,0.5,Gain  ,Gain  ,0.419525995869,1,0
0,460.209855439,0,0.5,0.5,Gain  ,Gain  ,0.460209855439,1,0
0,392.187855881,0,0.5,0.5,Gain  ,Gain  ,0.392187855881,1,1
0,300.212570075,0,0.5,0.5,Gain  ,Gain  ,0.300212570075,1,1
0,312.039559348,0,0.5,0.5,Gain  ,Gain  ,0.312039559348,1,1
0,365.585900462,0,0.5,0.5,Gain  ,Gain  ,0.365585900462,1,1
0,366.921890242,0,0.5,0.5,Gain  ,Gain  ,0.366921890242,1,1
0,331.962204015,0,0.5,0.5,Gain  ,Gain  ,0.331962204015,1,1
0,262.443157628,0,0.5,0.5,Gain  ,Gain  ,0.262443157628,1,1
0,432.48866711,0,0.5,0.5,Gain  ,Gain  ,0.43248866711,1,0
0,331.753237563,0,0.5,0.5,Gain  ,Gain  ,0.331753237563,1,1
0,284.444622786,0,0.5,0.5,Gain  ,Gain  ,0.284444622786,1,1
0,375.598494984,0,0.5,0.5,Gain  ,Gain  ,0.375598494984,1,1
0,409.463809101,0,0.5,0.5,Gain  ,Gain  ,0.409463809101,1,0
0,313.726508065,0,0.5,0.5,Gain  ,Gain  ,0.313726508065,1,1
0,268.676301452,0,0.5,0.5,Gain  ,Gain  ,0.268676301452,1,1
0,277.54583104,0,0.5,0.5,Gain  ,Gain  ,0.27754583104,1,1
0,278.337678917,0,0.5,0.5,Gain  ,Gain  ,0.278337678917,1,1
0,306.653808234,0,0.5,0.5,Gain  ,Gain  ,0.306653808234,1,1
0,325.393738584,0,0.5,0.5,Gain  ,Gain  ,0.325393738584,1,1
0,341.251008834,0,0.5,0.5,Gain  ,Gain  ,0.341251008834,1,1
0,244.59470262,0,0.5,0.5,Gain  ,Gain  ,0.24459470262,1,1
0,246.310040319,0,0.5,0.5,Gain  ,Gain  ,0.246310040319,1,1
0,259.289718278,0,0.5,0.5,Gain  ,Gain  ,0.259289718278,1,1
0,297.046028741,0,0.5,0.5,Gain  ,Gain  ,0.297046028741,1,1
0,314.920811821,0,0.5,0.5,Gain  ,Gain  ,0.314920811821,1,1
0,452.244150067,0,0.5,0.5,Gain  ,Gain  ,0.452244150067,1,0
0,341.302730121,0,0.5,0.5,Gain  ,Gain  ,0.341302730121,1,1
0,247.061580856,0,0.5,0.5,Gain  ,Gain  ,0.247061580856,1,1
0,240.095063851,0,0.5,0.5,Gain  ,Gain  ,0.240095063851,1,1
0,371.869169947,0,0.5,0.5,Gain  ,Gain  ,0.371869169947,1,1
0,337.863335393,0,0.5,0.5,Gain  ,Gain  ,0.337863335393,1,1
0,372.585527402,0,0.5,0.5,Gain  ,Gain  ,0.372585527402,1,1
0,222.385826181,0,0.5,0.5,Gain  ,Gain  ,0.222385826181,1,1
0,232.116495646,0,0.5,0.5,Gain  ,Gain  ,0.232116495646,1,1
0,270.476155471,0,0.5,0.5,Gain  ,Gain  ,0.270476155471,1,1
0,334.93902497,0,0.5,0.5,Gain  ,Gain  ,0.33493902497,1,1
0,335.140701875,0,0.5,0.5,Gain  ,Gain  ,0.335140701875,1,1
0,475.781062839,0,0.5,0.5,Gain  ,Gain  ,0.475781062839,1,0
0,406.795227306,0,0.5,0.5,Gain  ,Gain  ,0.406795227306,1,0
0,302.844650326,0,0.5,0.5,Gain  ,Gain  ,0.302844650326,1,1
0,423.140252431,0,0.5,0.5,Gain  ,Gain  ,0.423140252431,1,0
0,276.450786524,0,0.5,0.5,Gain  ,Gain  ,0.276450786524,1,1
0,348.89314341,0,0.5,0.5,Gain  ,Gain  ,0.34889314341,1,1
0,374.535835372,0,0.5,0.5,Gain  ,Gain  ,0.374535835372,1,1
0,364.76401215,0,0.5,0.5,Gain  ,Gain  ,0.36476401215,1,1
0,404.341413312,0,0.5,0.5,Gain  ,Gain  ,0.404341413312,1,0
0,283.905277395,0,0.5,0.5,Gain  ,Gain  ,0.283905277395,1,1
0,369.235112619,0,0.5,0.5,Gain  ,Gain  ,0.369235112619,1,1
0,279.85425012,0,0.5,0.5,Gain  ,Gain  ,0.27985425012,1,1
0,303.010348073,0,0.5,0.5,Gain  ,Gain  ,0.303010348073,1,1
0,292.617660854,0,0.5,0.5,Gain  ,Gain  ,0.292617660854,1,1
0,339.278753721,0,0.5,0.5,Gain  ,Gain  ,0.339278753721,1,1
0,329.128774073,0,0.5,0.5,Gain  ,Gain  ,0.329128774073,1,1
0,382.72655622,0,0.5,0.5,Gain  ,Gain  ,0.38272655622,1,1
0,269.626071511,0,0.5,0.5,Gain  ,Gain  ,0.269626071511,1,1
0,321.245789,0,0.5,0.5,Gain  ,Gain  ,0.321245789,1,1
0,320.517436126,0,0.5,0.5,Gain  ,Gain  ,0.320517436126,1,1
0,437.574826776,0,0.5,0.5,Gain  ,Gain  ,0.437574826776,1,0
0,377.52612556,0,0.5,0.5,Gain  ,Gain  ,0.37752612556,1,1
0,225.04826768,0,0.5,0.5,Gain  ,Gain  ,0.22504826768,1,1
