subj_idx,block_order,block_label,Block_Trial,context,rt,response,Accuracy,Accuracy_inTime,stim,Response_Type,Reward_Amount,Data_Split,EEG_Stim_Time,EEG_Resp_Time,TF_Stim,TF_Fix
37191,2,D,144,OF,0.34,-1,0,0,0,NoLoss,0,2,1409.885,1410.225,0.074075955,-2.824501134
37191,3,A,2,OO,0.341,1,0,0,-1,Gain  ,-1,1,1461.537,1461.878,-0.239056389,3.622901692
37191,3,A,3,OO,0.407,1,1,0,1,Gain  ,-1,1,1465.057,1465.464,-0.388833787,-1.786990836
37191,3,A,4,OO,0.29,-1,1,1,-1,NoLoss,1,2,1469.328,1469.618,-1.773376185,-1.155019779
37191,3,A,5,OO,0.28,1,0,0,0,Gain  ,0,2,1472.797,1473.077,-1.128092742,-1.873121046
37191,3,A,6,OO,0.284,1,1,1,1,Gain  ,1,2,1476.25,1476.534,-0.531626369,0.144426016
37191,3,A,7,OO,0.222,-1,0,0,1,NoLoss,-1,1,1480.12,1480.342,-1.455848981,-1.158953376
37191,3,A,8,OO,0.253,-1,1,1,-1,NoLoss,1,1,1484.106,1484.359,-2.808870836,-0.677749437
37191,3,A,9,OO,0.237,-1,0,0,0,NoLoss,0,1,1488.326,1488.563,-1.293338646,-1.908154218
37191,3,A,10,OO,0.257,1,1,1,1,Gain  ,1,2,1492.229,1492.486,-1.117819519,-1.381740216
37191,3,A,11,OO,0.293,-1,1,1,-1,NoLoss,1,2,1496.199,1496.492,-1.657672433,-2.342859463
37191,3,A,12,OO,0.268,-1,0,0,0,NoLoss,0,2,1500.352,1500.62,-1.787782652,-1.46221976
37191,3,A,13,OO,0.357,-1,1,1,-1,NoLoss,1,1,1503.738,1504.095,-0.64655816,1.240243854
37191,3,A,14,OO,0.383,-1,0,0,0,NoLoss,0,1,1507.508,1507.891,-2.000228703,-2.938448423
37191,3,A,15,OO,0.304,-1,0,0,1,NoLoss,-1,1,1511.878,1512.182,-2.771112739,-2.099003977
37191,3,A,16,OO,0.335,-1,0,0,0,NoLoss,0,2,1515.715,1516.05,-2.693544551,-2.705075284
37191,3,A,17,OO,0.283,-1,1,1,-1,NoLoss,1,2,1519.251,1519.534,-1.305682145,-2.77745971
37191,3,A,18,OO,0.269,1,1,1,1,Gain  ,1,2,1523.271,1523.541,-0.701789385,0.273399369
37191,3,A,19,OO,0.183,-1,0,0,0,NoLoss,0,1,1527.158,1527.341,-1.679267687,0.036778394
37191,3,A,20,OO,0.065,-1,1,1,-1,NoLoss,1,1,1530.977,1531.042,-1.902280353,-1.452384544
37191,3,A,21,OO,0.218,1,1,1,1,Gain  ,1,1,1534.714,1534.932,-0.652936675,-0.129896349
37191,3,A,22,OO,0.416,-1,0,0,0,NoLoss,0,2,1538.5,1538.917,-2.184866759,-0.683606753
37191,3,A,23,OO,0.251,-1,1,1,-1,NoLoss,1,2,1542.604,1542.855,-0.604260808,-2.21239616
37191,3,A,24,OO,0.351,-1,0,0,1,NoLoss,-1,2,1546.59,1546.941,-2.209469511,-1.660338982
37191,3,A,25,OO,0.261,-1,1,1,-1,NoLoss,1,1,1550.51,1550.771,-0.208995278,-1.314957127
37191,3,A,26,OO,0.463,-1,0,0,0,NoLoss,0,1,1554.281,1554.744,-2.131944371,-0.517421861
37191,3,A,27,OO,0.355,1,1,1,1,Gain  ,1,1,1558.568,1558.922,-1.25543587,-0.031908739
37191,3,A,28,OO,0.438,-1,1,0,-1,NoLoss,-1,2,1562.67,1563.108,-0.929966765,-0.514294447
37191,3,A,29,OO,0.401,-1,0,0,0,NoLoss,0,2,1566.156,1566.557,-1.811897854,-0.633778145
37191,3,A,30,OO,0.243,-1,0,0,1,NoLoss,-1,2,1569.909,1570.152,-2.998077484,-3.494780187
37191,3,A,31,OO,0.405,-1,0,0,0,NoLoss,0,1,1573.729,1574.135,1.285368139,2.306221073
37191,3,A,32,OO,0.347,-1,1,1,-1,NoLoss,1,1,1577.382,1577.729,-1.408469701,0.92694198
37191,3,A,33,OO,0.344,1,1,1,1,Gain  ,1,1,1580.885,1581.229,0.18212984,0.585831643
37191,3,A,34,OO,0.395,-1,0,0,1,NoLoss,-1,2,1584.388,1584.783,2.274287134,0.399829154
37191,3,A,35,OO,0.345,-1,0,0,0,NoLoss,0,2,1588.058,1588.403,3.908212279,2.946665756
37191,3,A,36,OO,0.274,1,0,0,-1,Gain  ,-1,2,1592.394,1592.668,4.459053779,3.631956512
37191,3,A,37,OF,0.379,-1,1,1,-1,NoLoss,1,1,1600.719,1601.098,2.33654169,1.213213779
37191,3,A,38,OF,0.483,-1,0,0,0,NoLoss,0,1,1605.138,1605.621,-2.248105948,-1.779273101
37191,3,A,39,OF,0.259,1,1,1,1,Gain  ,1,1,1609.375,1609.635,-0.26611974,-1.172347884
37191,3,A,40,OF,0.431,-1,0,0,0,NoLoss,0,2,1613.595,1614.026,-2.419066423,-0.896057932
37191,3,A,41,OF,0.276,-1,0,0,1,NoLoss,-0.5,2,1617.965,1618.241,-0.134336268,-1.438750192
37191,3,A,42,OF,0.39,-1,1,1,-1,NoLoss,1,2,1621.418,1621.808,1.248366421,-0.004575671
37191,3,A,43,OF,0.392,1,0,0,0,Gain  ,0,1,1624.971,1625.363,-0.303972446,-0.817502782
37191,3,A,44,OF,0.389,-1,1,1,-1,NoLoss,1,1,1628.708,1629.098,-1.807554997,0.489913196
37191,3,A,45,OF,0.318,1,1,1,1,Gain  ,1,1,1632.745,1633.062,0.480524125,0.160449851
37191,3,A,46,OF,0.054,-1,1,1,-1,NoLoss,1,2,1637.048,1637.102,-1.37841818,-0.460426041
37191,3,A,47,OF,0.379,-1,0,0,0,NoLoss,0,2,1640.851,1641.23,0.901390619,-0.066012057
37191,3,A,48,OF,0.334,1,1,1,1,Gain  ,1,2,1644.304,1644.638,-0.178227078,-0.985361779
37191,3,A,49,OF,0.276,-1,1,1,-1,NoLoss,1,1,1647.673,1647.949,-1.104681375,1.283815642
37191,3,A,50,OF,0.362,1,1,1,1,Gain  ,1,1,1651.543,1651.906,-0.937516941,2.32660819
37191,3,A,52,OF,0.247,-1,0,0,0,NoLoss,0,2,1660.1,1660.347,1.106158842,0.384196788
37191,3,A,53,OF,0.403,-1,1,0,-1,NoLoss,-0.5,2,1663.419,1663.822,1.005425219,-0.620211076
37191,3,A,54,OF,0.383,1,1,1,1,Gain  ,1,2,1666.889,1667.272,1.103612819,0.94144755
37191,3,A,55,OF,0.245,-1,0,0,0,NoLoss,0,1,1670.992,1671.237,-0.528594632,-0.915626529
37191,3,A,56,OF,0.082,1,0,0,-1,Gain  ,-0.5,1,1674.595,1674.677,-0.907519174,-0.964683543
37191,3,A,57,OF,0.244,1,1,1,1,Gain  ,1,1,1678.365,1678.609,0.133931507,0.120419441
37191,3,A,58,OF,0.235,-1,0,0,0,NoLoss,0,2,1682.585,1682.82,-0.373957115,-0.077735842
37191,3,A,59,OF,0.064,-1,1,1,-1,NoLoss,1,2,1686.738,1686.802,-0.047971308,-2.287113378
37191,3,A,60,OF,0.425,-1,0,0,1,NoLoss,-0.5,2,1690.241,1690.667,2.83992731,5.078538514
37191,3,A,62,OF,0.455,-1,0,0,0,NoLoss,0,1,1697.847,1698.302,3.080380674,2.714703097
37191,3,A,63,OF,0.252,-1,1,1,-1,NoLoss,1,1,1701.534,1701.786,-0.884219333,0.105734715
37191,3,A,64,OF,0.333,-1,0,0,1,NoLoss,-0.5,2,1704.953,1705.286,-0.573388182,-1.74387483
37191,3,A,65,OF,0.122,-1,0,0,0,NoLoss,0,2,1709.057,1709.179,2.68885799,0.776294352
37191,3,A,66,OF,0.004,-1,1,1,-1,NoLoss,1,2,1712.543,1712.547,-1.345241569,-1.752079165
37191,3,A,67,OF,0.335,-1,0,0,0,NoLoss,0,1,1716.012,1716.347,2.289456095,0.448405104
37191,3,A,68,OF,0.402,1,1,0,1,Gain  ,-0.5,1,1719.532,1719.934,-0.477889823,-1.387045438
37191,3,A,69,OF,0.22,-1,1,1,-1,NoLoss,1,1,1723.268,1723.488,-2.42538163,0.004349307
37191,3,A,70,OF,0.226,-1,0,0,1,NoLoss,-0.5,2,1727.089,1727.314,-0.811910094,-0.948870699
37191,3,A,71,OF,0.327,-1,0,0,0,NoLoss,0,2,1730.758,1731.085,-0.329908595,-0.179304439
37191,3,A,72,OF,0.355,-1,1,1,-1,NoLoss,1,2,1735.062,1735.417,5.264899527,4.281457128
37191,3,A,73,FF,0.293,-1,1,1,-1,NoLoss,0.5,1,1742.751,1743.044,1.551654422,0.415829203
37191,3,A,74,FF,0.289,1,1,1,1,Gain  ,0.5,1,1747.038,1747.327,-0.092108241,0.193903696
37191,3,A,75,FF,0.255,-1,0,0,0,NoLoss,0,1,1751.241,1751.496,-1.673700442,-1.423863683
37191,3,A,76,FF,0.274,-1,0,0,0,NoLoss,0,2,1754.828,1755.102,3.954876478,2.824726172
37191,3,A,77,FF,0.234,1,1,1,1,Gain  ,0.5,2,1758.714,1758.948,0.421514629,-0.172356138
37191,3,A,78,FF,0.425,-1,1,0,-1,NoLoss,-0.5,2,1762.701,1763.126,1.065058247,1.132794213
37191,3,A,79,FF,0.287,-1,0,0,0,NoLoss,0,1,1766.804,1767.091,0.322649018,1.232570163
37191,3,A,80,FF,0.26,1,1,1,1,Gain  ,0.5,1,1770.574,1770.834,1.198654457,-0.431801842
37191,3,A,81,FF,0.425,-1,1,0,-1,NoLoss,-0.5,1,1774.26,1774.686,7.045073322,3.291947416
37191,3,A,82,FF,0.233,-1,0,0,0,NoLoss,0,2,1778.48,1778.714,2.012791429,0.029551012
37191,3,A,83,FF,0.368,-1,1,1,-1,NoLoss,0.5,2,1782,1782.369,1.135990865,0.534656728
37191,3,A,84,FF,0.291,1,1,1,1,Gain  ,0.5,2,1785.97,1786.261,-1.11606176,-3.198498647
37191,3,A,85,FF,0.44,1,1,0,1,Gain  ,-0.5,1,1789.706,1790.146,1.939747944,2.082459679
37191,3,A,86,FF,0.203,-1,0,0,0,NoLoss,0,1,1793.976,1794.179,-0.588527463,-0.947115088
37191,3,A,87,FF,0.442,-1,1,0,-1,NoLoss,-0.5,1,1797.896,1798.339,-0.700499023,-1.684875577
37191,3,A,88,FF,0.384,-1,1,1,-1,NoLoss,0.5,2,1802.083,1802.468,-0.730362833,-0.941874116
37191,3,A,89,FF,0.219,1,0,0,0,Gain  ,0,2,1805.919,1806.138,-1.238178347,-0.230891888
37191,3,A,90,FF,0.284,1,1,1,1,Gain  ,0.5,2,1809.706,1809.99,-0.67525041,0.248181898
37191,3,A,91,FF,0.284,-1,0,0,0,NoLoss,0,1,1813.575,1813.859,-1.670996153,0.819552209
37191,3,A,92,FF,0.359,1,1,1,1,Gain  ,0.5,1,1817.062,1817.422,-0.598860543,-1.279793972
37191,3,A,94,FF,0.347,-1,0,0,1,NoLoss,-0.5,2,1824.701,1825.048,3.017368828,0.144428836
37191,3,A,95,FF,0.288,-1,1,1,-1,NoLoss,0.5,2,1828.922,1829.209,-0.213122759,1.154153711
37191,3,A,96,FF,0.394,-1,0,0,0,NoLoss,0,2,1832.574,1832.969,7.893623209,7.401169899
37191,3,A,97,FF,0.354,-1,0,0,0,NoLoss,0,1,1836.194,1836.548,2.019652609,1.283729066
37191,3,A,98,FF,0.259,1,1,1,1,Gain  ,0.5,1,1839.764,1840.023,0.40318193,1.708530531
37191,3,A,99,FF,0.321,-1,1,1,-1,NoLoss,0.5,1,1843.7,1844.021,-0.839267797,0.906678361
37191,3,A,100,FF,0.352,-1,0,0,0,NoLoss,0,2,1847.42,1847.772,-0.198571906,-0.194396432
37191,3,A,101,FF,0.366,-1,1,1,-1,NoLoss,0.5,2,1851.173,1851.539,0.06980384,1.261385869
37191,3,A,102,FF,0.347,1,1,1,1,Gain  ,0.5,2,1854.659,1855.006,0.269184179,2.169803551
37191,3,A,103,FF,0.29,-1,0,0,0,NoLoss,0,1,1858.362,1858.652,-2.906156964,-2.085230351
37191,3,A,104,FF,0.402,-1,0,0,1,NoLoss,-0.5,1,1862.132,1862.534,-0.796979464,-2.076330295
37191,3,A,106,FF,0.361,-1,1,1,-1,NoLoss,0.5,2,1870.24,1870.6,-0.288969494,-2.321642294
37191,3,A,107,FF,0.396,1,1,1,1,Gain  ,0.5,2,1873.841,1874.237,1.643579897,-1.064047857
37191,3,A,108,FF,0.253,-1,0,0,0,NoLoss,0,2,1877.862,1878.115,-2.808542771,-2.93729396
37191,3,A,109,FO,0.288,-1,0,0,0,NoLoss,0,1,1885.668,1885.956,0.383215307,1.371544026
37191,3,A,110,FO,0.393,-1,1,1,-1,NoLoss,0.5,1,1889.988,1890.381,-0.733222786,0.290822852
37191,3,A,111,FO,0.488,1,1,0,1,Gain  ,-1,1,1893.925,1894.413,1.001782413,-1.208214841
37191,3,A,112,FO,0.199,-1,0,0,0,NoLoss,0,2,1897.878,1898.077,-0.936188899,1.749236096
37191,3,A,114,FO,0.232,-1,1,1,-1,NoLoss,0.5,2,1905.868,1906.1,-0.630659623,-1.402266865
37191,3,A,115,FO,0.268,-1,0,0,0,NoLoss,0,1,1909.422,1909.689,0.44604338,-0.483037379
37191,3,A,116,FO,0.266,-1,1,1,-1,NoLoss,0.5,1,1913.174,1913.44,-2.47137908,-1.947596547
37191,3,A,117,FO,0.434,1,1,0,1,Gain  ,-1,1,1916.543,1916.977,-1.581013609,-0.6465475
37191,3,A,118,FO,0.261,-1,0,0,0,NoLoss,0,2,1920.781,1921.042,-1.714183569,-1.664416269
37191,3,A,119,FO,0.252,-1,1,1,-1,NoLoss,0.5,2,1924.933,1925.185,-0.204228,-1.689265902
37191,3,A,120,FO,0.234,-1,0,0,1,NoLoss,-1,2,1928.636,1928.87,0.087504898,0.474334358
37191,3,A,121,FO,0.284,-1,0,0,1,NoLoss,-1,1,1932.089,1932.374,-1.317750065,-0.440187555
37191,3,A,122,FO,0.284,-1,0,0,0,NoLoss,0,1,1936.26,1936.544,3.345359955,0.66931018
37191,3,A,123,FO,0.346,1,0,0,-1,Gain  ,-1,1,1940.112,1940.458,1.428595254,1.452219171
37191,3,A,124,FO,0.327,-1,1,1,-1,NoLoss,0.5,2,1943.665,1943.992,-1.469919705,-1.582332062
37191,3,A,125,FO,0.269,1,1,1,1,Gain  ,0.5,2,1947.352,1947.621,-0.8468846,-2.176921451
37191,3,A,126,FO,0.214,-1,0,0,0,NoLoss,0,2,1951.071,1951.285,-0.892145095,-0.317329243
37191,3,A,127,FO,0.381,1,1,1,1,Gain  ,0.5,1,1954.474,1954.855,-3.164284498,-0.280229918
37191,3,A,128,FO,0.239,-1,1,1,-1,NoLoss,0.5,1,1958.727,1958.966,-2.753714742,-1.696781053
37191,3,A,129,FO,0.357,-1,0,0,0,NoLoss,0,1,1962.147,1962.505,-1.767802796,-1.999844147
37191,3,A,130,FO,0.411,-1,0,0,0,NoLoss,0,2,1966.367,1966.778,0.368500358,0.080215541
37191,3,A,131,FO,0.26,-1,0,0,1,NoLoss,-1,2,1970.338,1970.598,-2.072225694,-2.184156693
37191,3,A,132,FO,0.427,-1,1,0,-1,NoLoss,-1,2,1974.357,1974.784,1.813643738,0.001743277
37191,3,A,133,FO,0.378,-1,1,1,-1,NoLoss,0.5,1,1977.993,1978.371,-1.594567853,-1.842879317
37191,3,A,134,FO,0.26,1,1,1,1,Gain  ,0.5,1,1981.913,1982.173,-2.272987406,-0.347001717
37191,3,A,135,FO,0.295,-1,0,0,0,NoLoss,0,1,1985.484,1985.779,0.561845105,-1.076287377
37191,3,A,136,FO,0.293,-1,1,1,-1,NoLoss,0.5,2,1989.553,1989.846,-3.249230268,-1.148445549
37191,3,A,137,FO,0.377,-1,0,0,0,NoLoss,0,2,1993.724,1994.1,-1.968527868,0.249211095
37191,3,A,138,FO,0.287,1,1,1,1,Gain  ,0.5,2,1997.376,1997.663,0.499839075,-2.147325609
37191,3,A,139,FO,0.242,-1,0,0,1,NoLoss,-1,1,2001.679,2001.921,-1.545723338,-0.476843985
37191,3,A,140,FO,0.259,-1,1,1,-1,NoLoss,0.5,1,2005.165,2005.424,-1.738907441,-3.03724436
37191,3,A,141,FO,0.237,-1,0,0,0,NoLoss,0,1,2009.236,2009.474,-2.045075888,-1.715586453
37191,3,A,142,FO,0.293,-1,1,1,-1,NoLoss,0.5,2,2012.705,2012.998,-1.160366579,-1.776746589
37191,3,A,143,FO,0.326,-1,0,0,0,NoLoss,0,2,2016.725,2017.052,-0.487640051,-2.184247205
37191,3,A,144,FO,0.3,1,1,1,1,Gain  ,0.5,2,2020.845,2021.146,-0.956123285,0.75415171
39201,1,D,2,FF,0.447,1,1,0,1,Gain  ,-0.5,1,249.1069,249.5539,-1.96119252,0.084729194
39201,1,D,3,FF,0.454,0,1,0,0,Cntrl ,0,1,253.2599,253.7139,0.425687218,1.332077525
39201,1,D,4,FF,0.326,1,1,1,1,Gain  ,0.5,2,256.9129,257.2389,-1.04899648,0.21618472
39201,1,D,5,FF,0.245,-1,1,1,-1,NoLoss,0.5,2,260.9319,261.1769,-2.966854022,-3.23897895
39201,1,D,6,FF,0.296,1,0,0,0,Gain  ,0,2,264.3019,264.5979,-0.231314864,-0.751826954
39201,1,D,7,FF,0.413,1,1,0,1,Gain  ,-0.5,1,267.9879,268.4009,-0.981007169,-1.257306607
39201,1,D,8,FF,0.41,-1,1,0,-1,NoLoss,-0.5,1,271.7069,272.1169,-3.870547979,-4.905741429
39201,1,D,9,FF,0.32,0,1,1,0,Cntrl ,0,1,275.8099,276.1299,-2.730293534,-2.263286944
39201,1,D,10,FF,0.432,1,0,0,-1,Gain  ,-0.5,2,279.4129,279.8449,-1.951034592,0.595753217
39201,1,D,11,FF,0.254,1,1,1,1,Gain  ,0.5,2,283.5829,283.8369,-1.823877886,-3.912971707
39201,1,D,12,FF,0.33,-1,0,0,0,NoLoss,0,2,287.3859,287.7159,-3.527408807,-2.408191216
39201,1,D,13,FF,0.382,0,1,1,0,Cntrl ,0,1,291.2719,291.6539,-1.65591412,-0.681227444
39201,1,D,14,FF,0.354,1,1,1,1,Gain  ,0.5,1,294.7249,295.0789,2.093690349,2.559125453
39201,1,D,15,FF,0.39,-1,1,1,-1,NoLoss,0.5,1,298.4279,298.8179,-0.996026056,-1.363736543
39201,1,D,16,FF,0.457,1,1,0,1,Gain  ,-0.5,2,302.5139,302.9709,-1.58848659,1.627966974
39201,1,D,17,FF,0.334,0,1,1,0,Cntrl ,0,2,306.2839,306.618,-1.762308223,-1.955476744
39201,1,D,18,FF,0.411,-1,1,0,-1,NoLoss,-0.5,2,310.1029,310.5139,-1.274229776,0.182861876
39201,1,D,19,FF,0.496,-1,1,0,-1,NoLoss,-0.5,1,314.5229,315.0189,0.591982588,-0.642998111
39201,1,D,20,FF,0.4,0,1,0,0,Cntrl ,0,1,318.4099,318.8099,1.518143152,-0.321687132
39201,1,D,21,FF,0.327,1,1,1,1,Gain  ,0.5,1,322.4459,322.7729,0.76741042,3.019890851
39201,1,D,22,FF,0.369,0,1,1,0,Cntrl ,0,2,325.8649,326.2339,-0.406447269,-2.443671603
39201,1,D,23,FF,0.417,1,1,0,1,Gain  ,-0.5,2,329.6349,330.0519,-2.27383865,-0.119065957
39201,1,D,24,FF,0.427,-1,1,0,-1,NoLoss,-0.5,2,333.6549,334.0819,2.056624702,3.473462765
39201,1,D,25,FF,0.368,1,1,1,1,Gain  ,0.5,1,337.8409,338.2089,-0.057971642,3.557301176
39201,1,D,26,FF,0.408,-1,1,0,-1,NoLoss,-0.5,1,341.8439,342.2519,3.494489939,3.500985127
39201,1,D,27,FF,0.443,0,1,0,0,Cntrl ,0,1,345.6969,346.1399,0.402672012,1.152720808
39201,1,D,28,FF,0.426,1,1,0,1,Gain  ,-0.5,2,349.5499,349.9759,2.464372839,1.580131997
39201,1,D,29,FF,0.291,-1,1,1,-1,NoLoss,0.5,2,353.2359,353.5269,1.831745884,0.18415815
39201,1,D,30,FF,0.363,0,1,1,0,Cntrl ,0,2,356.5889,356.9519,-0.669540028,0.092945293
39201,1,D,31,FF,0.459,-1,1,0,-1,NoLoss,-0.5,1,360.7589,361.2179,-0.322575794,1.132667716
39201,1,D,32,FF,0.402,-1,0,0,0,NoLoss,0,1,364.6779,365.0799,-2.557390562,-0.280280169
39201,1,D,34,FF,0.415,0,1,0,0,Cntrl ,0,2,372.2679,372.6829,-0.361425035,-1.457227126
39201,1,D,35,FF,0.304,1,1,1,1,Gain  ,0.5,2,375.8539,376.1579,-0.562145374,-0.442269426
39201,1,D,36,FF,0.417,-1,1,0,-1,NoLoss,-0.5,2,380.0069,380.4239,0.004782933,-0.325896933
39201,1,D,37,FO,0.499,-1,1,0,-1,NoLoss,-1,1,396.8699,397.3689,-0.190129703,1.529712771
39201,1,D,38,FO,0.265,1,1,1,1,Gain  ,0.5,1,400.4559,400.7209,-0.23858141,1.132670275
39201,1,D,39,FO,0.256,0,1,1,0,Cntrl ,0,1,404.0079,404.2639,-0.772985553,0.661981733
39201,1,D,40,FO,0.364,1,1,1,1,Gain  ,0.5,2,407.7449,408.1089,-0.741974693,-1.558491415
39201,1,D,41,FO,0.352,-1,1,1,-1,NoLoss,0.5,2,412.0809,412.4329,-0.065691651,1.304244237
39201,1,D,42,FO,0.268,1,0,0,0,Gain  ,0,2,416.2509,416.5189,-0.881086174,-1.956973971
39201,1,D,43,FO,0.353,0,1,1,0,Cntrl ,0,1,420.4209,420.7739,0.275158782,-0.220395192
39201,1,D,44,FO,0.313,1,1,1,1,Gain  ,0.5,1,424.3069,424.6199,0.550541733,-1.230535892
39201,1,D,45,FO,0.427,-1,1,0,-1,NoLoss,-1,1,427.7269,428.1539,2.499778436,3.232584543
39201,1,D,46,FO,0.439,0,1,0,0,Cntrl ,0,2,431.4629,431.9019,0.354331966,1.578862458
39201,1,D,47,FO,0.273,1,1,1,1,Gain  ,0.5,2,434.9819,435.2549,-0.127356597,0.444230429
39201,1,D,48,FO,0.344,-1,1,1,-1,NoLoss,0.5,2,438.6519,438.9959,1.56361256,-0.576420542
39201,1,D,49,FO,0.4,1,1,0,1,Gain  ,-1,1,442.8709,443.2709,-0.451746974,-1.541262136
39201,1,D,50,FO,0.411,-1,1,0,-1,NoLoss,-1,1,446.6079,447.0189,-0.323476208,1.645324687
39201,1,D,51,FO,0.416,0,1,0,0,Cntrl ,0,1,450.3769,450.7929,-0.842701348,-0.161210286
39201,1,D,52,FO,0.437,0,1,0,0,Cntrl ,0,2,454.6969,455.1339,0.056809895,-1.64610776
39201,1,D,53,FO,0.277,1,1,1,1,Gain  ,0.5,2,458.8999,459.1769,-0.2021529,-0.84527962
39201,1,D,54,FO,0.317,-1,1,1,-1,NoLoss,0.5,2,462.4699,462.7869,0.598527674,-1.457839807
39201,1,D,55,FO,0.381,2,0,0,1,Cntrl ,-1,1,466.7399,467.1209,1.463022799,2.371721952
39201,1,D,56,FO,0.376,2,0,0,-1,Cntrl ,-1,1,470.4429,470.8189,2.921722456,2.304000263
39201,1,D,57,FO,0.482,0,1,0,0,Cntrl ,0,1,474.4459,474.9279,3.154910887,1.849441445
39201,1,D,58,FO,0.422,0,1,0,0,Cntrl ,0,2,478.6489,479.0709,0.617255727,1.768864142
39201,1,D,59,FO,0.399,-1,1,1,-1,NoLoss,0.5,2,482.5179,482.9169,-1.276032296,-0.551504
39201,1,D,60,FO,0.436,1,1,0,1,Gain  ,-1,2,486.2209,486.6569,1.32669065,0.407241517
39201,1,D,61,FO,0.351,1,1,1,1,Gain  ,0.5,1,490.4249,490.7759,1.911149307,3.385494394
39201,1,D,62,FO,0.453,-1,1,0,-1,NoLoss,-1,1,494.3109,494.7639,0.44852996,1.639345132
39201,1,D,63,FO,0.409,0,1,0,0,Cntrl ,0,1,498.6969,499.1059,0.1376163,0.752494397
39201,1,D,64,FO,0.256,1,1,1,1,Gain  ,0.5,2,502.3169,502.5729,-1.284681193,2.623363535
39201,1,D,66,FO,0.391,-1,1,1,-1,NoLoss,0.5,2,509.9229,510.3139,-1.150534778,0.661652605
39201,1,D,67,FO,0.413,0,1,0,0,Cntrl ,0,1,514.2759,514.689,0.271677713,-2.669831394
39201,1,D,68,FO,0.364,2,0,0,-1,Cntrl ,-1,1,517.7289,518.093,1.530434274,1.950532268
39201,1,D,69,FO,0.344,1,1,1,1,Gain  ,0.5,1,521.1979,521.5419,4.87780825,2.112296231
39201,1,D,70,FO,0.448,1,1,0,1,Gain  ,-1,2,524.851,525.299,3.174012011,4.685418002
39201,1,D,71,FO,0.307,-1,0,0,0,NoLoss,0,2,528.8539,529.1609,1.383947724,-1.249386537
39201,1,D,72,FO,0.492,-1,1,0,-1,NoLoss,-1,2,532.7069,533.1989,-1.432150104,-0.63150575
39201,1,D,73,OO,0.417,-1,1,0,-1,NoLoss,-1,1,546.9349,547.3519,1.301753563,-0.377095521
39201,1,D,74,OO,0.341,1,1,1,1,Gain  ,1,1,551.1549,551.4959,2.451464156,1.254747536
39201,1,D,75,OO,0.301,0,1,1,0,Cntrl ,0,1,555.174,555.475,1.80498416,0.17137134
39201,1,D,76,OO,0.267,-1,1,1,-1,NoLoss,1,2,559.2599,559.527,-0.931901561,1.718854271
39201,1,D,77,OO,0.262,1,0,0,0,Gain  ,0,2,562.963,563.225,-0.320295892,-2.391375163
39201,1,D,78,OO,0.342,1,1,1,1,Gain  ,1,2,567.2159,567.5579,0.949172702,0.191251103
39201,1,D,79,OO,0.445,0,1,0,0,Cntrl ,0,1,570.8029,571.2479,1.905288247,2.320427375
39201,1,D,80,OO,0.227,-1,1,1,-1,NoLoss,1,1,574.5389,574.7659,0.957516139,0.808724311
39201,1,D,81,OO,0.247,1,1,1,1,Gain  ,1,1,578.1079,578.3549,-0.701276458,-0.047277215
39201,1,D,82,OO,0.418,-1,1,0,-1,NoLoss,-1,2,582.2279,582.6459,2.70288372,1.926485113
39201,1,D,83,OO,0.42,-1,0,0,0,NoLoss,0,2,586.1639,586.5839,1.145424256,0.296707533
39201,1,D,84,OO,0.284,1,1,1,1,Gain  ,1,2,589.7999,590.0839,0.154226919,0.444148326
39201,1,D,85,OO,0.397,2,0,0,1,Cntrl ,-1,1,594.054,594.4509,-1.008675613,-1.254678747
39201,1,D,86,OO,0.388,-1,1,1,-1,NoLoss,1,1,597.6729,598.0609,4.061927211,-1.357353279
39201,1,D,87,OO,0.371,0,1,1,0,Cntrl ,0,1,601.8929,602.2639,-0.019331358,-0.010977112
39201,1,D,88,OO,0.487,0,1,0,0,Cntrl ,0,2,605.3789,605.8659,2.645038526,0.7507643
39201,1,D,89,OO,0.302,1,1,1,1,Gain  ,1,2,609.0819,609.3839,1.08281407,1.005059295
39201,1,D,90,OO,0.489,-1,1,0,-1,NoLoss,-1,2,612.5509,613.0399,-0.92430915,-1.214872608
39201,1,D,91,OO,0.391,-1,1,1,-1,NoLoss,1,1,616.5709,616.9619,2.126972721,0.328093693
39201,1,D,92,OO,0.257,1,1,1,1,Gain  ,1,1,620.5739,620.8309,1.088934055,-0.25148415
39201,1,D,93,OO,0.33,0,1,1,0,Cntrl ,0,1,624.2929,624.6229,-0.524104076,-1.529694614
39201,1,D,94,OO,0.434,1,1,0,1,Gain  ,-1,2,628.0129,628.447,4.207520287,6.540664006
39201,1,D,95,OO,0.373,-1,1,1,-1,NoLoss,1,2,632.049,632.4219,2.342799633,5.02101226
39201,1,D,96,OO,0.448,0,1,0,0,Cntrl ,0,2,635.9359,636.3839,2.371296785,4.568688028
39201,1,D,97,OO,0.377,0,1,1,0,Cntrl ,0,1,639.6219,639.999,2.288578569,2.262097242
39201,1,D,98,OO,0.312,-1,1,1,-1,NoLoss,1,1,643.5579,643.8699,1.805580074,1.176221228
39201,1,D,99,OO,0.31,1,1,1,1,Gain  ,1,1,647.1609,647.4709,-0.197090805,-0.667705476
