subj_idx,block_order,block_label,Block_Trial,context,rt,response,Accuracy,Accuracy_inTime,stim,Response_Type,Reward_Amount,Data_Split,EEG_Stim_Time,EEG_Resp_Time,TF_Stim,TF_Fix
12061,2,A,14,OO,0.284,1,0,0,0,Gain  ,0,1,969.6552,969.9392,2.506968229,0.239334044
12061,2,A,15,OO,0.332,1,1,1,1,Gain  ,1,1,973.9252,974.2571,-6.200769595,-0.24263509
12061,2,A,16,OO,0.446,0,1,0,0,Cntrl ,0,2,978.1952,978.6412,1.894671988,-1.169816403
12061,2,A,17,OO,0.36,1,1,1,1,Gain  ,1,2,982.5822,982.9422,-0.288806436,-0.978956905
12061,2,A,18,OO,0.491,-1,1,0,-1,NoLoss,-1,2,986.1182,986.6093,3.93095538,0.986468177
12061,2,A,20,OO,0.318,1,1,1,1,Gain  ,1,1,993.5082,993.8262,-0.419620958,-2.625278619
12061,2,A,21,OO,0.401,-1,1,0,-1,NoLoss,-1,1,997.0782,997.4792,1.879196309,6.381017701
12061,2,A,22,OO,0.314,0,1,1,0,Cntrl ,0,2,1001.214,1001.528,-1.871605449,2.270382749
12061,2,A,23,OO,0.379,-1,1,1,-1,NoLoss,1,2,1004.667,1005.046,-4.864933357,0.011244362
12061,2,A,24,OO,0.331,1,1,1,1,Gain  ,1,2,1009.004,1009.335,3.602229992,2.333324892
12061,2,A,25,OO,0.368,-1,1,1,-1,NoLoss,1,1,1012.624,1012.992,-0.529399791,-2.140770084
12061,2,A,26,OO,0.335,2,0,0,1,Cntrl ,-1,1,1016.794,1017.129,1.980991704,4.832461195
12061,2,A,27,OO,0.359,0,1,1,0,Cntrl ,0,1,1020.414,1020.773,-1.503461844,-2.310030098
12061,2,A,28,OO,0.413,-1,1,0,-1,NoLoss,-1,2,1024.367,1024.78,-2.584541729,4.820919998
12061,2,A,29,OO,0.396,1,1,1,1,Gain  ,1,2,1028.02,1028.416,1.780662229,-0.274470434
12061,2,A,30,OO,0.431,0,1,0,0,Cntrl ,0,2,1032.223,1032.654,-2.771142116,-3.796964124
12061,2,A,31,OO,0.334,-1,1,1,-1,NoLoss,1,1,1036.377,1036.711,4.593308928,2.530347273
12061,2,A,32,OO,0.303,1,1,1,1,Gain  ,1,1,1040.347,1040.65,0.332422249,2.652916918
12061,2,A,33,OO,0.418,1,0,0,0,Gain  ,0,1,1044.634,1045.052,-3.374253778,-5.26287227
12061,2,A,34,OO,0.321,1,1,1,1,Gain  ,1,2,1048.704,1049.025,5.480271331,4.307747289
12061,2,A,35,OO,0.411,0,1,0,0,Cntrl ,0,2,1052.457,1052.868,-5.866354313,-5.255115929
12061,2,A,37,OF,0.395,-1,1,1,-1,NoLoss,1,1,1068.537,1068.932,-1.265296599,1.528899572
12061,2,A,38,OF,0.411,0,1,0,0,Cntrl ,0,1,1072.924,1073.335,-2.435839607,-0.45008383
12061,2,A,39,OF,0.242,1,1,1,1,Gain  ,1,1,1076.56,1076.802,-2.20597711,-0.982985759
