subj_idx,context,GroupCount,mean_F1,mean_AF8,mean_AF4,mean_F2,mean_F4,mean_F6,mean_F8,mean_FC2,mean_FCz,mean_Con1,mean_Con2,mean_Con3
74371,OF,3,5.744137367,-11.62527529,9.869728618,-3.02680254,-8.57538867,11.24370037,10.20639939,-9.125941277,-2.791449626,1,-1,-1
74371,OO,3,-7.462826808,-8.483723958,6.551694128,-1.771105607,0.238784658,19.57767897,4.141383807,2.704332034,13.73390969,1,1,1
75380,FF,3,-5.938199679,-8.610569636,10.06194835,15.30698339,12.09132451,11.10301264,-15.65162317,25.03135766,15.63879792,-1,-1,1
75380,FO,3,28.60457812,30.17343966,16.2666787,28.18500638,19.38640655,29.23377633,13.17223006,30.46528456,32.08749692,-1,1,-1
75380,OF,3,19.95847522,-0.569531759,16.21955405,20.17112088,2.563332902,-11.63258545,-19.25102115,26.89870156,25.92218447,1,-1,-1
75380,OO,3,4.757501496,-1.680620511,10.0522639,2.224804163,8.730068869,5.632946571,7.763672166,4.265752792,5.39174064,1,1,1
76381,FF,3,-1.473984877,57.45101425,4.501795928,18.25319947,36.71405734,34.8131683,40.21297442,17.51228836,14.81158977,-1,-1,1
76381,FO,3,-28.64111694,66.53077692,24.30217335,18.79033046,43.70085075,23.33898363,56.83643354,19.43388489,-6.733833949,-1,1,-1
76381,OF,3,86.77377685,29.95830796,78.94967805,57.29041396,5.14526701,16.12825612,62.09938317,25.55851105,44.42765914,1,-1,-1
76381,OO,3,1.61048015,-48.72718032,34.55453592,15.54809464,19.33873818,-24.72815613,11.18141161,17.48794423,2.142559687,1,1,1
77391,FF,3,217.7364534,50.49134064,22.13203579,218.1403055,102.1325972,444.3567778,14.73470667,260.9226011,204.8522383,-1,-1,1
77391,FO,3,-359.5516974,-337.8436508,-411.4528917,-544.9559596,-966.7776527,-1526.999066,-348.9708296,-812.2807566,-427.1776708,-1,1,-1
77391,OF,3,60.35487133,-14.12321726,-49.07365015,-85.22915194,-232.1584006,-439.0805848,-49.57107947,-174.7317937,-18.21319665,1,-1,-1
77391,OO,3,-294.6816616,-366.2788569,-346.531861,-460.5103076,-851.2574094,-1602.664403,-347.1319904,-716.4095039,-355.359321,1,1,1
78390,FF,3,51.16855706,14.44427684,17.80411418,19.34966686,38.70634958,20.66488475,-9.532170375,33.25897519,39.2717051,-1,-1,1
78390,FO,3,-25.67302132,-4.506189247,-7.972802639,7.781808482,-6.712309202,25.60589173,-3.1982855,24.99563042,-13.43265883,-1,1,-1
78390,OF,3,-18.54379018,30.52313801,47.96484709,31.98219527,31.78638829,4.383058998,-2.871371614,-19.37959178,-20.9570907,1,-1,-1
78390,OO,3,-16.45443281,13.06593898,5.225110849,1.746229331,-1.413432757,-1.186730623,0.677324216,-4.031964779,-13.0749712,1,1,1
79400,FF,3,96.68616867,-40.92670918,42.58880668,49.23780314,47.17380842,-16.94401773,-18.34658066,-20.08834712,-32.65714582,-1,-1,1
79400,FO,3,-5.89703242,-8.450250944,65.53967995,0.568197886,4.879440943,9.217827797,8.465502792,-5.731946309,-8.014387131,-1,1,-1
79400,OF,3,47.65047582,64.3657554,43.33357292,56.94680786,52.96923892,32.84938526,-21.70117776,62.39154222,63.17438571,1,-1,-1
79400,OO,3,18.32726669,29.5759147,22.38096926,7.391479492,52.50182406,11.51942285,8.497169336,9.752333747,13.2505881,1,1,1
80401,FF,3,-23.1260039,3.994857894,-46.36064164,15.18586691,-23.93638961,-15.26809331,-12.28726614,26.70733791,56.07296901,-1,-1,1
80401,FO,3,17.53798209,22.40503576,22.46223423,10.4056232,26.22378551,22.78416691,14.64863575,-6.75618426,5.13448143,-1,1,-1
80401,OF,3,3.26109102,3.076533106,6.713655843,5.342656056,-5.494089021,37.34219621,4.381475965,8.007062488,8.452383465,1,-1,-1
80401,OO,3,44.60811954,-5.548572222,1.486495177,56.92315205,46.31027974,26.64946486,19.33120716,21.3534281,18.35142369,1,1,1
81410,FF,3,47.99697781,65.5164085,73.13812033,78.73371124,69.27363483,28.58658512,9.319628716,87.8442297,51.61999734,-1,-1,1
81410,FO,3,21.69042513,-13.72989337,61.43766054,-17.75454966,-12.64228543,77.76429523,57.52550772,53.71921698,-20.3678592,-1,1,-1
81410,OF,3,97.01246081,114.8228452,102.6951265,91.44497681,92.7977061,107.0076526,89.86077362,76.28996881,74.52396912,1,-1,-1
81410,OO,3,86.24582111,141.1899408,111.9386263,130.1818161,119.2204559,65.1768878,59.772471,75.29316298,69.46792486,1,1,1
82411,FF,3,76.53241067,9.828471131,42.1144602,47.69160864,51.12864282,0.239153862,-11.01614205,116.6256479,87.14870114,-1,-1,1
82411,FO,3,1.609519482,21.0391416,20.54746225,-11.51426379,25.66631465,-1.323031425,-14.45608409,-0.423359553,6.312398275,-1,1,-1
82411,OF,3,44.95297649,31.08653741,47.16587978,86.85513751,44.87306107,35.71861553,19.66342306,72.73641226,90.60928769,1,-1,-1
82411,OO,3,-3.595314503,1.683351676,-9.220622381,-14.88960203,-15.03700574,57.9670229,28.05532598,24.47162904,-17.11458333,1,1,1
83420,FF,3,4.211296082,-11.40697193,7.050549825,12.78848871,-12.87730535,-25.78438425,-15.94851931,-18.87095245,-18.78850079,-1,-1,1
83420,FO,3,25.35720571,2.908258332,8.829986996,25.16576672,22.32909181,14.39059517,7.47552069,121.3563533,55.58741156,-1,1,-1
83420,OF,3,-115.7811788,-0.679175377,-33.4555397,23.73124599,72.57269753,32.00837331,-1.195288579,107.0577286,117.9851643,1,-1,-1
83420,OO,3,-76.38499451,-11.31903108,-28.02517192,-17.73420366,0.834682465,3.82141765,-6.082286755,46.35369507,39.44445515,1,1,1
85431,FF,3,-2.814622641,-3.680383404,-1.684408877,1.759684695,7.751780854,3.210144467,-6.586217218,-1.234869798,-15.42830125,-1,-1,1
85431,FO,3,58.46005988,19.21348727,20.39043866,27.2323019,9.799346632,13.85064422,19.61354004,68.82877366,60.8257028,-1,1,-1
85431,OF,3,-26.25040237,-26.62316636,-40.96361685,-38.33739368,-38.4446226,-30.05130132,-19.10585173,-40.97875547,-33.11944366,1,-1,-1
85431,OO,3,13.86623152,-15.82121638,-7.147553921,0.091105594,1.525236792,-8.359512965,-15.02308202,-4.979446464,5.000060903,1,1,1
86430,FF,3,-24.1054306,-2.466968854,-13.49768209,-13.78171643,-8.23447156,-6.223792394,-2.545913219,-24.87734795,-28.5192457,-1,-1,1
86430,FO,3,24.00972684,17.15924909,27.17561695,21.83266913,13.43774215,14.22149934,10.64386299,34.27141041,30.65103481,-1,1,-1
86430,OF,3,-39.54522387,-27.61649481,-41.17506742,-37.00837334,-29.81571794,-28.58355204,-19.53178294,-46.84147835,-46.69666823,1,-1,-1
86430,OO,3,-1.647664388,-11.88579464,-8.997427146,-12.38530103,-15.39843074,-13.40687943,-10.9187808,-11.49261157,-1.211979416,1,1,1
87441,FF,3,57.39936935,-53.49465561,34.65811051,32.51548269,31.98221281,24.9856943,31.20261502,58.75673193,17.10990047,-1,-1,1
87441,FO,3,9.619055642,104.40711,54.04006555,50.73223739,10.30966896,10.71673017,-19.50595752,64.33357265,69.25969283,-1,1,-1
87441,OF,3,39.39154455,46.5883734,45.48069657,42.32746771,45.65310362,64.43360451,26.40766263,37.60466486,31.80626074,1,-1,-1
87441,OO,3,21.22007434,26.21365823,39.05033514,35.16591019,27.87631427,31.88504479,14.18390266,32.4415751,82.69283644,1,1,1
88440,FF,3,30.71930981,80.23874299,42.10353692,-48.52706019,23.11668168,26.17290078,95.80542384,21.45087232,25.06526947,-1,-1,1
88440,FO,3,59.0779295,-76.85280021,72.92201328,-14.02097448,2.047470358,-31.45955197,-34.26914374,-11.08078861,53.96629588,-1,1,-1
88440,OF,3,79.95946471,114.8878849,108.8895915,89.06868786,86.65124994,76.20627631,75.21231471,82.48091835,81.57483927,1,-1,-1
88440,OO,3,-34.91144339,-53.04556068,80.22556464,-38.87922287,-39.06289848,-22.81615814,-26.57523123,-21.38280964,-25.31737773,1,1,1
89451,FF,3,-29.03369141,41.1389619,12.70629578,-26.06717348,11.51012897,-26.22151041,-6.636889034,-27.08785423,12.32564312,-1,-1,1
89451,FO,3,-5.466995875,74.1141954,-29.09331536,-11.29294825,-7.143868446,-9.212257862,-4.164459123,15.57860761,7.075428221,-1,1,-1
89451,OF,3,28.38941256,-50.16750177,43.11842142,37.7191969,18.58535862,10.20802885,-42.92556095,20.48854134,25.32609198,1,-1,-1
89451,OO,3,-8.263402303,-2.292061806,5.65483488,6.286817604,7.227691332,4.17311928,-1.941711108,42.9316819,35.55323897,1,1,1
90450,FF,3,11.14905675,-1.747460365,17.39404917,15.06505934,12.86032089,13.10033147,2.62181433,11.63378493,4.42829291,-1,-1,1
90450,FO,3,42.51145554,30.7693012,27.7412982,102.9201657,86.70996777,15.76467636,16.99929669,82.18762769,112.7102766,-1,1,-1
90450,OF,3,10.36830521,1.092040062,2.00613006,13.58358097,11.2694904,6.569145044,-2.889723857,39.90845437,19.23792426,1,-1,-1
90450,OO,3,102.8784676,99.36806859,96.88340044,95.51383432,89.30540133,79.5466894,63.29836668,82.75255892,104.8226932,1,1,1
91461,FF,3,8.644612153,22.13178836,0.314058463,-2.063617521,-2.672958851,-92.19414266,-13.81413523,-9.502688328,0.179748747,-1,-1,1
91461,FO,3,-88.12313859,43.1986422,-54.56018146,-104.009019,-103.8833566,-46.18159739,89.1348665,-109.8883061,-110.5574055,-1,1,-1
91461,OF,3,-8.08086888,44.5444799,-18.47089434,-1.585878187,25.4993844,48.15840827,196.9948078,23.85158006,-4.537261751,1,-1,-1
91461,OO,3,-60.08624283,20.33035225,-40.01549419,-79.50443467,-118.45317,-127.9839808,145.5378053,-90.36861491,-70.96849505,1,1,1
92460,FF,3,1.969502979,2.74764453,1.30759369,-0.316580269,-1.11430947,11.63445033,-2.547332327,-2.716090918,0.655291557,-1,-1,1
92460,FO,3,-12.06945165,-3.652799288,-20.33369946,-14.432211,-12.04696576,-2.425496896,1.145522369,-10.19263736,-14.23980141,-1,1,-1
92460,OF,3,6.414032194,1.275801129,14.63381675,8.967335251,6.750032266,3.228365209,2.020414922,3.413164059,8.414895693,1,-1,-1
92460,OO,3,-2.831882477,6.432295269,-10.07665817,-6.448885043,-5.189566135,2.207706081,7.377077036,-3.529370864,-4.319672902,1,1,1
93471,FF,3,20.04486108,12.72039749,20.21399021,19.52272105,15.7144407,9.076384058,9.133032388,14.61136362,15.99412366,-1,-1,1
93471,FO,3,-14.33651519,-8.950552205,-16.35770067,-18.42719293,-13.75332622,-5.494679262,-4.068343838,-17.05167532,-27.97395949,-1,1,-1
93471,OF,3,-35.00214299,-11.01528484,-26.06974316,-32.77849253,-25.50705047,-12.7394097,3.046319101,-24.7345438,-30.62364121,1,-1,-1
93471,OO,3,-18.85595044,-5.875546674,-7.896950086,-13.90252264,-6.739712199,-4.380199879,-2.433555166,-17.32642953,-19.69945832,1,1,1
94470,FF,3,6.721023613,115.5916195,-36.37476269,-13.43272173,-18.19865863,42.0794544,-13.34593884,-4.917304595,10.67485627,-1,-1,1
94470,FO,3,-62.56704632,2.390806198,-1.668424765,-31.62041374,-17.10794353,4.052515003,-39.07767121,-34.01265136,-38.79888717,-1,1,-1
94470,OF,3,-13.49056684,10.8797245,41.72965892,39.6431358,-3.439655304,10.00474482,-4.563751698,0.398037195,-0.455356677,1,-1,-1
94470,OO,3,-8.356106281,-43.31175168,41.61100117,16.54186666,12.6387434,-21.89725757,-48.80162255,-1.450170437,-10.7465686,1,1,1
95481,FF,3,49.33666362,3.590197722,6.600151751,8.815739155,-32.28704993,-25.73219887,-74.24755128,-18.94368331,2.207977189,-1,-1,1
95481,FO,3,28.21321991,28.38414335,20.71540901,8.297572295,0.505936411,-0.250678645,-10.18341838,7.035199589,7.545327399,-1,1,-1
95481,OF,3,26.95522176,15.62261756,6.248202801,16.50769472,14.51126681,13.5992073,2.069569588,36.33725092,7.062742763,1,-1,-1
95481,OO,3,18.56402201,24.93034029,33.41087919,24.72062858,14.01137871,7.159484069,42.85067357,27.11842993,18.68021001,1,1,1
96480,FF,3,58.64635695,23.09788708,55.92342687,12.69559415,41.26042795,26.39874276,13.5005013,40.17534346,20.36921586,-1,-1,1
96480,FO,3,-3.364029937,29.58861546,0.045073907,-6.599711736,3.614368916,2.645510117,4.383940736,2.684118748,39.61823675,-1,1,-1
96480,OF,3,60.11717198,23.27959828,5.277271509,5.968804042,10.91095241,4.537764152,5.500775986,6.537214014,25.88598018,1,-1,-1
96480,OO,3,-0.176920308,0.445036451,14.06065392,21.45393817,15.42821773,8.605467399,2.001308163,21.12918128,17.56892543,1,1,1
97490,FF,3,-8.244931777,1.82516702,14.85591711,1.879820744,1.744266219,4.335389296,1.710192204,-6.35802261,-9.998634497,-1,-1,1
97490,FO,3,-29.71488945,-6.21966966,5.868654384,-21.8199273,-15.01600035,-3.890732924,-4.914010843,-11.16114513,-13.75671593,-1,1,-1
97490,OF,3,8.187134345,-7.287071546,35.83088035,4.907996787,-0.528077682,-9.472726663,-0.991184711,1.663066943,13.13255538,1,-1,-1
97490,OO,3,1.843943199,4.868920326,29.67531572,-2.083415694,-5.967699024,-2.3977561,-2.365700563,-0.214096467,-0.608351654,1,1,1
98491,FF,3,0.335858027,-5.953542908,0.906503121,9.719857534,5.295106384,-1.345608751,-1.712860743,3.588054551,5.090355343,-1,-1,1
98491,FO,3,-13.58511353,13.29565852,-2.641093493,-25.20724106,-23.31564991,-7.412245154,6.194951057,-24.24069754,-23.57923762,-1,1,-1
98491,OF,3,-10.55468686,-2.306382404,-12.55764922,-4.141038259,-3.759028938,-3.742971063,-0.439437071,-3.452787505,-3.335553063,1,-1,-1
98491,OO,3,-17.75689443,-11.61671452,-24.92787401,-17.67590205,-16.46103883,-4.197926243,-9.461580118,-30.04886595,-31.32463455,1,1,1
99500,FF,3,2.61321685,34.35123886,23.95846732,28.31885931,-7.426279704,-24.67034578,17.07217919,11.89624124,6.143583616,-1,-1,1
99500,FO,3,-5.793997367,18.65077403,34.77903573,15.66305394,13.51217948,10.92284155,28.25604754,25.49196651,4.259569486,-1,1,-1
99500,OF,3,20.45426604,14.85621836,16.8763121,16.5780078,-4.478619893,10.96041409,28.59895958,-10.5398434,-9.214399656,1,-1,-1
99500,OO,3,-1.500700182,19.17685003,13.33343554,28.14535544,43.34784783,35.65944624,19.54324534,1.23449564,-10.53920142,1,1,1
