subj_idx,block_order,block_label,Block_Trial,context,rt,response,Accuracy,Accuracy_inTime,stim,Response_Type,Reward_Amount,Data_Split,EEG_Stim_Time,EEG_Resp_Time,TF_Stim,TF_Fix
20100,3,A,52,OF,0.33,0,1,1,0,Cntrl ,0,2,1705.033,1705.363,1.768824575,2.101794085
20100,3,A,53,OF,0.263,1,1,1,1,Gain  ,1,2,1709.053,1709.316,0.252526745,7.121264318
20100,3,A,54,OF,0.348,-1,1,1,-1,NoLoss,1,2,1712.589,1712.937,0.920144915,-3.563033538
20100,3,A,55,OF,0.404,-1,1,0,-1,NoLoss,-0.5,1,1716.943,1717.347,-3.125269538,2.893431722
20100,3,A,56,OF,0.442,0,1,0,0,Cntrl ,0,1,1720.996,1721.438,1.505817539,4.17435484
20100,3,A,57,OF,0.277,1,1,1,1,Gain  ,1,1,1725.467,1725.744,-4.860157249,-0.64920697
20100,3,A,58,OF,0.358,1,1,1,1,Gain  ,1,2,1729.703,1730.061,1.131600044,0.430632824
20100,3,A,59,OF,0.371,-1,1,1,-1,NoLoss,1,2,1733.773,1734.144,-0.338936663,2.566709148
20100,3,A,60,OF,0.345,0,1,1,0,Cntrl ,0,2,1737.71,1738.055,2.595724949,1.378853134
20100,3,A,61,OF,0.37,0,1,1,0,Cntrl ,0,1,1741.313,1741.683,3.218758,-0.458860646
20100,3,A,62,OF,0.272,1,0,0,-1,Gain  ,-0.5,1,1745.683,1745.955,-0.753563144,-0.527194621
20100,3,A,63,OF,0.268,1,1,1,1,Gain  ,1,1,1749.203,1749.471,-0.607964476,-2.477526759
20100,3,A,64,OF,0.298,0,1,1,0,Cntrl ,0,2,1753.223,1753.521,1.332667379,3.46601942
20100,3,A,65,OF,0.361,1,1,1,1,Gain  ,1,2,1757.26,1757.621,1.03816393,-5.463349447
20100,3,A,66,OF,0.298,-1,1,1,-1,NoLoss,1,2,1761.313,1761.611,-2.702314857,-5.07667821
20100,3,A,67,OF,0.292,0,1,1,0,Cntrl ,0,1,1764.683,1764.975,-3.442348759,-0.495160709
20100,3,A,68,OF,0.297,1,1,1,1,Gain  ,1,1,1768.736,1769.033,-0.261285513,-3.191429775
20100,3,A,69,OF,0.348,-1,1,1,-1,NoLoss,1,1,1772.94,1773.288,3.978331348,2.335354276
20100,3,A,70,OF,0.357,1,1,1,1,Gain  ,1,2,1777.177,1777.534,-4.131818607,-0.825691029
20100,3,A,71,OF,0.332,0,1,1,0,Cntrl ,0,2,1780.596,1780.928,-5.812020813,-9.160645249
20100,3,A,72,OF,0.272,-1,1,1,-1,NoLoss,1,2,1784.483,1784.755,-5.420265325,-3.351780881
20100,3,A,73,FF,0.297,-1,1,1,-1,NoLoss,0.5,1,1797.46,1797.757,-1.923647974,-7.068010334
20100,3,A,74,FF,0.278,1,0,0,0,Gain  ,0,1,1801.63,1801.908,4.340134804,2.028881841
20100,3,A,75,FF,0.348,1,1,1,1,Gain  ,0.5,1,1804.983,1805.331,0.71529498,0.291382481
20100,3,A,76,FF,0.357,0,1,1,0,Cntrl ,0,2,1808.703,1809.06,-0.374850453,-1.168452979
20100,3,A,77,FF,0.267,1,1,1,1,Gain  ,0.5,2,1813.006,1813.273,1.447731704,1.9342889
20100,3,A,78,FF,0.318,1,0,0,-1,Gain  ,-0.5,2,1817.16,1817.478,1.389709483,1.362170651
20100,3,A,79,FF,0.312,1,1,1,1,Gain  ,0.5,1,1821.063,1821.375,-1.908382241,3.630217457
20100,3,A,80,FF,0.289,-1,1,1,-1,NoLoss,0.5,1,1825.333,1825.622,0.107305755,-0.951716498
20100,3,A,81,FF,0.332,0,1,1,0,Cntrl ,0,1,1829.07,1829.402,-3.408780832,-3.171260642
20100,3,A,82,FF,0.286,1,1,1,1,Gain  ,0.5,2,1833.19,1833.476,2.177364122,4.20956866
20100,3,A,83,FF,0.331,0,1,1,0,Cntrl ,0,2,1837.177,1837.508,-0.592744481,-2.109280995
20100,3,A,84,FF,0.409,-1,1,0,-1,NoLoss,-0.5,2,1840.846,1841.255,2.903366299,4.220286771
20100,3,A,85,FF,0.335,0,1,1,0,Cntrl ,0,1,1844.666,1845.001,-2.552625771,-0.013116512
20100,3,A,86,FF,0.299,1,1,1,1,Gain  ,0.5,1,1848.87,1849.169,0.787749104,-1.400908356
20100,3,A,87,FF,0.425,-1,1,0,-1,NoLoss,-0.5,1,1852.356,1852.781,1.700240655,-1.703310574
20100,3,A,88,FF,0.361,0,1,1,0,Cntrl ,0,2,1856.676,1857.037,0.644217707,-0.012485806
20100,3,A,89,FF,0.275,1,1,1,1,Gain  ,0.5,2,1860.613,1860.888,-1.106525861,7.179832204
20100,3,A,90,FF,0.314,-1,1,1,-1,NoLoss,0.5,2,1864.633,1864.947,1.098665883,-1.686061454
20100,3,A,91,FF,0.34,2,0,0,-1,Cntrl ,-0.5,1,1868.236,1868.576,-4.003104798,-2.098789797
20100,3,A,92,FF,0.381,0,1,1,0,Cntrl ,0,1,1872.089,1872.47,-2.243945563,-4.670504101
20100,3,A,93,FF,0.275,1,1,1,1,Gain  ,0.5,1,1875.976,1876.251,-2.341067012,-0.73002423
20100,3,A,94,FF,0.333,0,1,1,0,Cntrl ,0,2,1879.546,1879.879,-2.059054101,1.715990051
20100,3,A,95,FF,0.399,1,1,1,1,Gain  ,0.5,2,1883.916,1884.315,-4.558826787,-1.657117161
20100,3,A,96,FF,0.254,-1,1,1,-1,NoLoss,0.5,2,1887.636,1887.89,-2.24982473,-4.465930863
20100,3,A,97,FF,0.309,0,1,1,0,Cntrl ,0,1,1891.239,1891.548,-3.630888339,4.63484884
20100,3,A,98,FF,0.286,1,1,1,1,Gain  ,0.5,1,1895.559,1895.845,0.759848464,7.658748152
20100,3,A,99,FF,0.264,-1,1,1,-1,NoLoss,0.5,1,1899.362,1899.626,1.630773618,2.754602258
20100,3,A,100,FF,0.34,1,1,1,1,Gain  ,0.5,2,1903.032,1903.372,-2.714939675,0.392828188
20100,3,A,101,FF,0.3,0,1,1,0,Cntrl ,0,2,1906.835,1907.135,3.286592642,1.236311738
20100,3,A,102,FF,0.362,-1,1,1,-1,NoLoss,0.5,2,1910.805,1911.167,-0.326197783,5.814401644
20100,3,A,103,FF,0.42,-1,1,0,-1,NoLoss,-0.5,1,1914.541,1914.961,2.685473038,1.135910315
20100,3,A,104,FF,0.27,1,1,1,1,Gain  ,0.5,1,1918.311,1918.581,1.55181935,4.423308686
20100,3,A,105,FF,0.313,0,1,1,0,Cntrl ,0,1,1921.914,1922.227,-1.64547067,-2.009478642
20100,3,A,106,FF,0.317,-1,0,0,0,NoLoss,0,2,1925.918,1926.235,-0.343805372,4.600556562
20100,3,A,107,FF,0.299,-1,1,1,-1,NoLoss,0.5,2,1929.754,1930.053,-0.286503542,-0.629667218
20100,3,A,108,FF,0.252,1,1,1,1,Gain  ,0.5,2,1933.207,1933.459,-3.24275794,-6.468103853
20100,3,A,109,FO,0.376,0,1,1,0,Cntrl ,0,1,1945.584,1945.96,-5.639275916,-1.949565667
20100,3,A,110,FO,0.269,1,1,1,1,Gain  ,0.5,1,1949.921,1950.19,-0.978018809,-7.702872716
20100,3,A,111,FO,0.28,-1,1,1,-1,NoLoss,0.5,1,1953.324,1953.604,1.734197584,-3.528426676
20100,3,A,112,FO,0.411,-1,1,0,-1,NoLoss,-1,2,1956.693,1957.104,-1.018074576,-0.973643177
20100,3,A,113,FO,0.249,1,1,1,1,Gain  ,0.5,2,1960.997,1961.246,0.154852875,-1.157992191
20100,3,A,114,FO,0.322,0,1,1,0,Cntrl ,0,2,1964.3,1964.622,0.31521224,-1.368418242
20100,3,A,115,FO,0.177,-1,0,0,1,NoLoss,-1,1,1968.02,1968.197,7.525381302,0.011340429
20100,3,A,116,FO,0.252,-1,1,1,-1,NoLoss,0.5,1,1971.456,1971.708,1.447615966,2.064952264
20100,3,A,117,FO,0.251,1,0,0,0,Gain  ,0,1,1974.792,1975.043,2.835574792,1.491197134
20100,3,A,118,FO,0.241,1,0,0,0,Gain  ,0,2,1978.345,1978.586,1.892365366,2.768693034
20100,3,A,119,FO,0.284,-1,1,1,-1,NoLoss,0.5,2,1982.515,1982.799,1.514828547,-1.390123368
20100,3,A,120,FO,0.322,1,1,1,1,Gain  ,0.5,2,1985.884,1986.206,0.221856411,-1.78743864
20100,3,A,121,FO,0.35,-1,1,1,-1,NoLoss,0.5,1,1989.287,1989.637,5.823344452,5.004732684
20100,3,A,122,FO,0.304,0,1,1,0,Cntrl ,0,1,1992.79,1993.094,2.632739754,1.570451413
20100,3,A,123,FO,0.248,-1,0,0,1,NoLoss,-1,1,1996.543,1996.791,2.837681582,4.011358653
20100,3,A,124,FO,0.336,0,1,1,0,Cntrl ,0,2,2000.18,2000.516,1.333715337,0.372025797
20100,3,A,125,FO,0.323,-1,1,1,-1,NoLoss,0.5,2,2004.2,2004.523,-2.326858875,-1.058865559
20100,3,A,126,FO,0.251,1,1,1,1,Gain  ,0.5,2,2008.036,2008.287,0.793930878,0.594091846
20100,3,A,127,FO,0.268,-1,1,1,-1,NoLoss,0.5,1,2012.29,2012.558,-1.308753421,0.103303579
20100,3,A,128,FO,0.309,0,1,1,0,Cntrl ,0,1,2016.11,2016.419,-4.170300162,0.025766099
20100,3,A,129,FO,0.274,1,1,1,1,Gain  ,0.5,1,2019.963,2020.237,1.773132117,2.495027418
20100,3,A,130,FO,0.242,-1,1,1,-1,NoLoss,0.5,2,2024.233,2024.475,-4.616875445,-3.058407507
20100,3,A,131,FO,0.331,0,1,1,0,Cntrl ,0,2,2027.903,2028.234,3.401826335,1.752118702
20100,3,A,132,FO,0.266,1,1,1,1,Gain  ,0.5,2,2032.24,2032.506,5.979488648,4.852845325
20100,3,A,133,FO,0.34,0,1,1,0,Cntrl ,0,1,2036.076,2036.416,1.050363553,2.867369597
20100,3,A,134,FO,0.386,2,0,0,1,Cntrl ,-1,1,2039.529,2039.915,3.572691907,1.437902421
20100,3,A,135,FO,0.275,-1,1,1,-1,NoLoss,0.5,1,2042.999,2043.274,1.052758316,-0.596358396
20100,3,A,136,FO,0.338,-1,1,1,-1,NoLoss,0.5,2,2047.019,2047.357,2.731915519,-5.674818905
20100,3,A,137,FO,0.249,1,1,1,1,Gain  ,0.5,2,2051.373,2051.622,2.897767766,-1.651278685
20100,3,A,138,FO,0.35,0,1,1,0,Cntrl ,0,2,2054.825,2055.175,-0.454845013,-4.358602269
20100,3,A,139,FO,0.345,0,1,1,0,Cntrl ,0,1,2058.328,2058.673,-0.20929685,2.383187391
20100,3,A,140,FO,0.304,1,1,1,1,Gain  ,0.5,1,2062.048,2062.352,7.12050119,0.527012754
20100,3,A,141,FO,0.248,-1,1,1,-1,NoLoss,0.5,1,2066.385,2066.633,2.588353524,7.195691957
20100,3,A,142,FO,0.343,1,1,1,1,Gain  ,0.5,2,2069.805,2070.148,1.150329575,0.799050378
20100,3,A,143,FO,0.312,1,0,0,0,Gain  ,0,2,2074.075,2074.387,4.151682066,2.666658603
20100,3,A,144,FO,0.273,-1,1,1,-1,NoLoss,0.5,2,2078.128,2078.401,-0.718602917,-0.869707246
22110,1,C,2,FF,0.392,0,1,1,0,Cntrl ,0,1,175.9758,176.3678,2.186806462,1.123332926
22110,1,C,3,FF,0.408,-1,0,0,1,NoLoss,-0.5,1,179.9458,180.3538,-8.522484575,-4.105867936
22110,1,C,4,FF,0.325,-1,1,1,-1,NoLoss,0.5,2,183.9828,184.3078,2.372545691,3.864866782
22110,1,C,5,FF,0.382,0,1,1,0,Cntrl ,0,2,188.3197,188.7018,-2.133781992,1.773380004
22110,1,C,6,FF,0.235,1,1,1,1,Gain  ,0.5,2,192.2728,192.5078,2.915859437,3.049983533
22110,1,C,7,FF,0.257,1,0,0,0,Gain  ,0,1,195.7428,195.9998,-3.310155552,4.420736222
22110,1,C,8,FF,0.244,1,1,1,1,Gain  ,0.5,1,199.7788,200.0228,1.36535867,0.733434685
22110,1,C,9,FF,0.259,-1,1,1,-1,NoLoss,0.5,1,203.9488,204.2078,1.155691662,-1.854994814
22110,1,C,10,FF,0.201,0,1,1,0,Cntrl ,0,2,208.2198,208.4208,3.150999347,-0.697540895
22110,1,C,11,FF,0.324,-1,1,1,-1,NoLoss,0.5,2,211.7057,212.0298,-1.373079388,-3.403645473
22110,1,C,12,FF,0.339,2,0,0,1,Cntrl ,-0.5,2,215.3248,215.6638,-0.404943779,-2.201694979
22110,1,C,13,FF,0.33,-1,0,0,1,NoLoss,-0.5,1,219.2617,219.5918,0.388883835,3.657570824
22110,1,C,14,FF,0.258,-1,0,0,0,NoLoss,0,1,222.7318,222.9897,3.526882407,0.391671627
22110,1,C,15,FF,0.222,1,0,0,-1,Gain  ,-0.5,1,226.3177,226.5397,3.613615409,4.307573568
22110,1,C,16,FF,0.285,1,1,1,1,Gain  ,0.5,2,230.3878,230.6728,1.996457856,2.821678306
22110,1,C,17,FF,0.407,0,1,0,0,Cntrl ,0,2,233.8238,234.2308,-1.655929508,0.393820298
22110,1,C,18,FF,0.308,1,0,0,-1,Gain  ,-0.5,2,237.3438,237.6517,-0.584610985,-1.038709128
22110,1,C,19,FF,0.313,-1,1,1,-1,NoLoss,0.5,1,241.3638,241.6768,3.132147932,0.670639199
22110,1,C,20,FF,0.227,1,0,0,0,Gain  ,0,1,245.0668,245.2938,6.820526665,2.910019238
22110,1,C,21,FF,0.229,1,1,1,1,Gain  ,0.5,1,248.7698,248.9988,2.529544468,0.569668273
22110,1,C,22,FF,0.232,1,0,0,0,Gain  ,0,2,252.4727,252.7047,4.322892656,-1.811520597
22110,1,C,23,FF,0.274,1,1,1,1,Gain  ,0.5,2,256.3588,256.6328,3.615873096,-0.134071034
22110,1,C,24,FF,0.3,-1,1,1,-1,NoLoss,0.5,2,260.2787,260.5787,2.278430028,5.123477384
22110,1,C,25,FF,0.227,0,1,1,0,Cntrl ,0,1,264.6158,264.8427,0.242290824,-1.991046416
22110,1,C,26,FF,0.289,-1,1,1,-1,NoLoss,0.5,1,268.5358,268.8248,2.187341488,3.558927944
22110,1,C,27,FF,0.312,2,0,0,1,Cntrl ,-0.5,1,272.0048,272.3168,1.073065673,0.552662867
22110,1,C,28,FF,0.262,1,0,0,0,Gain  ,0,2,275.8748,276.1367,4.422038631,-3.730981964
22110,1,C,29,FF,0.321,-1,1,1,-1,NoLoss,0.5,2,279.5778,279.8988,1.725121841,2.006548016
22110,1,C,30,FF,0.273,1,1,1,1,Gain  ,0.5,2,283.3477,283.6208,1.373910044,0.12310217
22110,1,C,31,FF,0.381,-1,1,1,-1,NoLoss,0.5,1,286.8668,287.2478,-2.728688044,-2.478121246
22110,1,C,32,FF,0.252,1,1,1,1,Gain  ,0.5,1,290.4868,290.7388,3.138310633,4.390912309
22110,1,C,33,FF,0.309,0,1,1,0,Cntrl ,0,1,294.5898,294.8987,-0.320863139,1.753134282
22110,1,C,34,FF,0.379,0,1,1,0,Cntrl ,0,2,297.9767,298.3557,3.24194458,-1.307921173
22110,1,C,35,FF,0.269,-1,1,1,-1,NoLoss,0.5,2,302.2298,302.4988,1.584654255,-0.556353624
22110,1,C,36,FF,0.272,1,1,1,1,Gain  ,0.5,2,305.9157,306.1877,1.828523599,3.281979925
22110,1,C,37,OF,0.459,0,1,0,0,Cntrl ,0,1,325.3488,325.8078,2.111171045,-2.569737453
22110,1,C,38,OF,0.253,1,1,1,1,Gain  ,1,1,329.8358,330.0887,7.168496279,3.228312437
22110,1,C,39,OF,0.44,1,0,0,-1,Gain  ,-0.5,1,333.6218,334.0618,-2.693584775,-1.565519502
22110,1,C,40,OF,0.362,-1,0,0,0,NoLoss,0,2,338.0088,338.3708,-3.233406341,-2.590319837
22110,1,C,41,OF,0.442,1,1,0,1,Gain  ,-0.5,2,342.3297,342.7717,-2.666758012,-6.809334384
22110,1,C,42,OF,0.399,2,0,0,-1,Cntrl ,-0.5,2,345.9987,346.3977,-2.553584646,-1.210530963
22110,1,C,43,OF,0.274,1,1,1,1,Gain  ,1,1,350.1357,350.4097,5.140912245,3.619142874
22110,1,C,44,OF,0.333,1,0,0,-1,Gain  ,-0.5,1,353.9717,354.3047,-4.198723878,-4.484464736
22110,1,C,45,OF,0.375,0,1,1,0,Cntrl ,0,1,358.0918,358.4668,2.357676673,-4.266584339
22110,1,C,46,OF,0.452,1,1,0,1,Gain  ,-0.5,2,361.7617,362.2137,-0.891049846,0.678061063
22110,1,C,47,OF,0.282,-1,1,1,-1,NoLoss,1,2,365.9488,366.2308,-0.91241555,2.681292087
22110,1,C,48,OF,0.321,0,1,1,0,Cntrl ,0,2,369.9518,370.2728,-1.385985077,0.692688668
22110,1,C,49,OF,0.293,-1,1,1,-1,NoLoss,1,1,373.4878,373.7808,-3.797002731,-2.252326975
22110,1,C,50,OF,0.336,0,1,1,0,Cntrl ,0,1,377.7418,378.0778,0.351645706,1.745202754
22110,1,C,51,OF,0.263,1,1,1,1,Gain  ,1,1,382.0618,382.3248,-2.538374922,1.996315628
22110,1,C,52,OF,0.321,-1,1,1,-1,NoLoss,1,2,385.8647,386.1858,-4.033308139,-0.943555335
22110,1,C,53,OF,0.368,0,1,1,0,Cntrl ,0,2,389.9188,390.2868,2.3982444,-0.548381954
22110,1,C,54,OF,0.41,2,0,0,1,Cntrl ,-0.5,2,393.7217,394.1317,-8.076134069,-1.651353831
22110,1,C,55,OF,0.369,0,1,1,0,Cntrl ,0,1,398.0587,398.4277,-1.635722631,-1.253518985
22110,1,C,56,OF,0.43,-1,1,0,-1,NoLoss,-0.5,1,401.6778,402.1078,1.227045542,1.362120407
22110,1,C,57,OF,0.266,1,1,1,1,Gain  ,1,1,405.4977,405.7637,0.401422495,-1.918157957
22110,1,C,58,OF,0.413,2,0,0,-1,Cntrl ,-0.5,2,408.8668,409.2798,0.243147159,-4.222363442
22110,1,C,59,OF,0.245,1,1,1,1,Gain  ,1,2,412.9037,413.1487,-1.806272883,-2.747589361
22110,1,C,60,OF,0.359,-1,0,0,0,NoLoss,0,2,416.2227,416.5818,-3.531280894,-2.196123296
22110,1,C,61,OF,0.284,1,1,1,1,Gain  ,1,1,420.5768,420.8607,2.370666444,2.387537338
22110,1,C,62,OF,0.326,-1,0,0,0,NoLoss,0,1,424.4637,424.7897,2.106272247,6.784789244
22110,1,C,63,OF,0.242,-1,1,1,-1,NoLoss,1,1,428.3498,428.5918,4.042672355,1.625144228
22110,1,C,64,OF,0.269,1,1,1,1,Gain  ,1,2,431.9198,432.1888,5.064573456,1.105698727
22110,1,C,65,OF,0.282,0,1,1,0,Cntrl ,0,2,435.9897,436.2718,2.068262561,-3.763451252
22110,1,C,66,OF,0.321,-1,1,1,-1,NoLoss,1,2,440.0598,440.3808,4.721046196,-3.635549746
22110,1,C,67,OF,0.377,1,1,1,1,Gain  ,1,1,443.5287,443.9058,1.437523497,-0.791745085
22110,1,C,68,OF,0.279,-1,0,0,0,NoLoss,0,1,447.8987,448.1777,-3.526318041,2.138498199
22110,1,C,69,OF,0.346,-1,1,1,-1,NoLoss,1,1,451.4688,451.8148,1.625169526,-3.801106013
22110,1,C,70,OF,0.261,1,0,0,-1,Gain  ,-0.5,2,455.0547,455.3157,0.514555341,3.55504371
22110,1,C,71,OF,0.325,0,1,1,0,Cntrl ,0,2,458.9247,459.2498,-0.632278375,-6.72917919
22110,1,C,72,OF,0.311,1,1,1,1,Gain  ,1,2,462.6617,462.9727,0.242138103,-4.129413259
22110,1,C,73,OO,0.355,-1,1,1,-1,NoLoss,1,1,496.1558,496.5108,3.423058822,3.495614794
22110,1,C,74,OO,0.353,0,1,1,0,Cntrl ,0,1,499.9587,500.3117,-2.388675348,-2.681300313
22110,1,C,75,OO,0.354,2,0,0,1,Cntrl ,-1,1,503.9287,504.2827,-0.284447805,0.239626967
22110,1,C,76,OO,0.25,1,1,1,1,Gain  ,1,2,508.0488,508.2988,4.089418421,2.794052934
22110,1,C,77,OO,0.395,0,1,1,0,Cntrl ,0,2,511.6858,512.0807,-1.276022849,3.683736157
22110,1,C,78,OO,0.342,-1,1,1,-1,NoLoss,1,2,515.7717,516.1137,1.387370097,6.047198686
22110,1,C,79,OO,0.342,0,1,1,0,Cntrl ,0,1,519.7078,520.0497,-9.293819299,-4.389757812
22110,1,C,80,OO,0.346,-1,1,1,-1,NoLoss,1,1,523.1608,523.5068,3.051172448,2.988945491
22110,1,C,81,OO,0.29,1,1,1,1,Gain  ,1,1,526.8978,527.1877,-5.983144767,-2.260924682
22110,1,C,82,OO,0.326,-1,1,1,-1,NoLoss,1,2,531.1508,531.4767,4.46064195,3.930829847
22110,1,C,83,OO,0.311,0,1,1,0,Cntrl ,0,2,535.4048,535.7158,-4.130405182,-3.774219422
22110,1,C,84,OO,0.313,1,1,1,1,Gain  ,1,2,539.0748,539.3878,3.347134804,6.907800799
22110,1,C,85,OO,0.386,-1,1,1,-1,NoLoss,1,1,542.4767,542.8627,0.979153168,2.92584553
22110,1,C,86,OO,0.216,1,0,0,0,Gain  ,0,1,546.6968,546.9128,7.537545834,2.985711
22110,1,C,87,OO,0.278,1,1,1,1,Gain  ,1,1,550.6498,550.9278,-2.070290702,3.081527207
22110,1,C,88,OO,0.345,-1,1,1,-1,NoLoss,1,2,554.4528,554.7977,-4.985749132,1.44847976
22110,1,C,89,OO,0.261,0,1,1,0,Cntrl ,0,2,557.8727,558.1337,-2.618942363,-0.787754824
22110,1,C,90,OO,0.249,1,1,1,1,Gain  ,1,2,561.3757,561.6248,-1.042895295,0.677602486
22110,1,C,91,OO,0.325,-1,1,1,-1,NoLoss,1,1,564.7117,565.0367,-0.243345313,1.014791831
22110,1,C,92,OO,0.215,0,1,1,0,Cntrl ,0,1,568.3978,568.6128,3.013361134,0.388273835
22110,1,C,93,OO,0.23,1,1,1,1,Gain  ,1,1,572.1508,572.3807,-0.976541025,1.788451198
22110,1,C,94,OO,0.299,1,1,1,1,Gain  ,1,2,575.7878,576.0868,2.851925139,10.65341687
22110,1,C,95,OO,0.28,2,0,0,-1,Cntrl ,-1,2,579.3568,579.6368,-4.575713042,5.312745192
22110,1,C,96,OO,0.301,0,1,1,0,Cntrl ,0,2,582.7928,583.0938,-1.500420637,1.228449432
22110,1,C,97,OO,0.236,1,0,0,-1,Gain  ,-1,1,586.4628,586.6988,3.44381612,4.036319942
22110,1,C,98,OO,0.316,1,0,0,0,Gain  ,0,1,590.1998,590.5157,-5.800275978,2.219530295
22110,1,C,99,OO,0.248,1,1,1,1,Gain  ,1,1,594.1357,594.3837,-6.772113205,2.819784231
22110,1,C,100,OO,0.317,1,0,0,0,Gain  ,0,2,597.6888,598.0058,2.983190587,-3.717388519
22110,1,C,101,OO,0.306,-1,1,1,-1,NoLoss,1,2,601.5087,601.8148,-2.494530419,7.303695742
22110,1,C,102,OO,0.295,1,1,1,1,Gain  ,1,2,605.6788,605.9738,-4.928203126,-6.060639955
22110,1,C,103,OO,0.273,2,0,0,-1,Cntrl ,-1,1,609.9818,610.2548,2.957759231,1.240581723
22110,1,C,104,OO,0.326,1,1,1,1,Gain  ,1,1,613.8348,614.1608,7.946206892,5.973963647
22110,1,C,105,OO,0.343,0,1,1,0,Cntrl ,0,1,617.7717,618.1147,-1.131635736,-5.723506351
22110,1,C,106,OO,0.317,1,1,1,1,Gain  ,1,2,621.6418,621.9588,0.660682907,2.506187914
22110,1,C,107,OO,0.322,-1,1,1,-1,NoLoss,1,2,625.7787,626.1008,-0.862522381,3.293703985
22110,1,C,108,OO,0.333,0,1,1,0,Cntrl ,0,2,629.5317,629.8647,2.405995648,2.397342003
22110,1,C,109,FO,0.363,-1,1,1,-1,NoLoss,0.5,1,644.6937,645.0567,-0.075145092,-4.027759612
22110,1,C,110,FO,0.309,0,1,1,0,Cntrl ,0,1,648.7637,649.0728,-1.069625466,3.003691096
22110,1,C,111,FO,0.267,1,1,1,1,Gain  ,0.5,1,652.7338,653.0008,-5.534732411,3.532896583
22110,1,C,112,FO,0.394,0,1,1,0,Cntrl ,0,2,656.2368,656.6307,0.862998799,2.902115714
22110,1,C,113,FO,0.335,1,1,1,1,Gain  ,0.5,2,660.1227,660.4578,1.366116206,-2.071413505
22110,1,C,114,FO,0.274,-1,1,1,-1,NoLoss,0.5,2,664.4437,664.7177,1.138651584,-0.080051164
22110,1,C,115,FO,0.345,2,0,0,-1,Cntrl ,-1,1,668.7297,669.0747,-0.896537134,0.765281562
22110,1,C,116,FO,0.347,0,1,1,0,Cntrl ,0,1,672.3828,672.7297,1.881458579,5.265473885
22110,1,C,117,FO,0.249,1,1,1,1,Gain  ,0.5,1,676.1368,676.3858,2.083169487,3.104630395
22110,1,C,118,FO,0.338,-1,1,1,-1,NoLoss,0.5,2,680.1058,680.4438,-0.142238525,3.798738661
22110,1,C,119,FO,0.493,0,1,0,0,Cntrl ,0,2,683.5757,684.0687,-4.5600273,-0.886944881
22110,1,C,120,FO,0.315,2,0,0,1,Cntrl ,-1,2,687.6957,688.0107,1.251736359,-6.639431456
22110,1,C,121,FO,0.322,0,1,1,0,Cntrl ,0,1,691.6328,691.9548,-4.305314293,-3.154249949
22110,1,C,122,FO,0.294,1,1,1,1,Gain  ,0.5,1,695.7188,696.0128,-2.965539183,-2.454696998
22110,1,C,123,FO,0.401,-1,1,0,-1,NoLoss,-1,1,699.4557,699.8568,-1.990353149,-1.292699915
22110,1,C,124,FO,0.332,2,0,0,-1,Cntrl ,-1,2,702.9418,703.2737,5.483171026,0.2731042
22110,1,C,125,FO,0.338,-1,0,0,1,NoLoss,-1,2,706.7117,707.0497,-1.013093327,4.328697559
22110,1,C,126,FO,0.33,0,1,1,0,Cntrl ,0,2,710.8647,711.1948,-1.948684479,0.488522788
22110,1,C,127,FO,0.303,-1,1,1,-1,NoLoss,0.5,1,715.0178,715.3207,-0.436818364,3.695112517
22110,1,C,128,FO,0.389,-1,0,0,0,NoLoss,0,1,718.6708,719.0598,5.077092622,3.235982319
22110,1,C,129,FO,0.301,1,1,1,1,Gain  ,0.5,1,722.1578,722.4588,4.922995899,3.349868903
22110,1,C,130,FO,0.271,1,1,1,1,Gain  ,0.5,2,726.4608,726.7318,-5.021688579,-7.860620597
22110,1,C,131,FO,0.348,-1,0,0,0,NoLoss,0,2,730.1307,730.4788,0.540641389,0.039533629
22110,1,C,132,FO,0.293,-1,1,1,-1,NoLoss,0.5,2,733.5168,733.8098,-0.449232224,5.354301984
22110,1,C,133,FO,0.321,-1,1,1,-1,NoLoss,0.5,1,737.0858,737.4067,-0.406096513,-0.73130241
22110,1,C,134,FO,0.311,1,1,1,1,Gain  ,0.5,1,740.6888,740.9998,-6.866386706,2.822528908
22110,1,C,135,FO,0.247,0,1,1,0,Cntrl ,0,1,744.1257,744.3727,-3.223516677,5.074267764
22110,1,C,136,FO,0.286,-1,1,1,-1,NoLoss,0.5,2,748.0787,748.3647,-3.358568686,-1.18806571
22110,1,C,137,FO,0.258,1,1,1,1,Gain  ,0.5,2,751.5817,751.8397,3.471411413,0.947443635
22110,1,C,138,FO,0.306,1,0,0,0,Gain  ,0,2,755.1008,755.4068,-4.076013286,0.507083022
22110,1,C,139,FO,0.298,1,0,0,0,Gain  ,0,1,759.4048,759.7028,6.843290811,1.711713234
22110,1,C,140,FO,0.383,1,1,1,1,Gain  ,0.5,1,763.2578,763.6407,1.435412119,1.77987495
22110,1,C,141,FO,0.275,-1,1,1,-1,NoLoss,0.5,1,767.3278,767.6028,-4.766516582,-1.233367285
22110,1,C,142,FO,0.328,1,0,0,-1,Gain  ,-1,2,770.9307,771.2587,3.204918952,2.306794044
22110,1,C,143,FO,0.346,0,1,1,0,Cntrl ,0,2,774.8837,775.2297,3.380094538,5.560748092
22110,1,C,144,FO,0.257,1,1,1,1,Gain  ,0.5,2,778.6537,778.9108,2.951276883,5.11593295
