Response_Code,rt,stim_Code,gainVal,lossVal,Response_Type,stim,Money_Amount,rt_sec,Accuracy,Accuracy_inTime
0,474.954707903,0,0.5,0.5,Gain  ,Gain  ,0.5,0.474954707903,1,0
0,308.872839031,0,0.5,0.5,Gain  ,Gain  ,0.5,0.308872839031,1,1
0,302.369867971,0,0.5,0.5,Gain  ,Gain  ,0.5,0.302369867971,1,1
0,417.191421964,0,0.5,0.5,Gain  ,Gain  ,0.5,0.417191421964,1,0
0,396.619609663,0,0.5,0.5,Gain  ,Gain  ,0.5,0.396619609663,1,1
0,417.260728399,0,0.5,0.5,Gain  ,Gain  ,0.5,0.417260728399,1,0
0,334.576282514,0,0.5,0.5,Gain  ,Gain  ,0.5,0.334576282514,1,1
0,239.146557395,0,0.5,0.5,Gain  ,Gain  ,0.5,0.239146557395,1,1
0,459.518452393,0,0.5,0.5,Gain  ,Gain  ,0.5,0.459518452393,1,0
0,303.322533997,0,0.5,0.5,Gain  ,Gain  ,0.5,0.303322533997,1,1
0,479.912107647,0,0.5,0.5,Gain  ,Gain  ,0.5,0.479912107647,1,0
0,452.599267335,0,0.5,0.5,Gain  ,Gain  ,0.5,0.452599267335,1,0
0,493.216717046,0,0.5,0.5,Gain  ,Gain  ,0.5,0.493216717046,1,0
0,293.374982682,0,0.5,0.5,Gain  ,Gain  ,0.5,0.293374982682,1,1
0,434.81148811,0,0.5,0.5,Gain  ,Gain  ,0.5,0.43481148811,1,0
0,397.911885147,0,0.5,0.5,Gain  ,Gain  ,0.5,0.397911885147,1,1
0,346.079610183,0,0.5,0.5,Gain  ,Gain  ,0.5,0.346079610183,1,1
0,268.847247688,0,0.5,0.5,Gain  ,Gain  ,0.5,0.268847247688,1,1
0,313.960676371,0,0.5,0.5,Gain  ,Gain  ,0.5,0.313960676371,1,1
0,306.392268009,0,0.5,0.5,Gain  ,Gain  ,0.5,0.306392268009,1,1
0,320.284568713,0,0.5,0.5,Gain  ,Gain  ,0.5,0.320284568713,1,1
0,395.841867983,0,0.5,0.5,Gain  ,Gain  ,0.5,0.395841867983,1,1
0,193.227067346,0,0.5,0.5,Gain  ,Gain  ,0.5,0.193227067346,1,1
0,340.528793177,0,0.5,0.5,Gain  ,Gain  ,0.5,0.340528793177,1,1
