Response_Code,rt,stim_Code,gainVal,lossVal,Response_Type,stim,Money_Amount,rt_sec,Accuracy,Accuracy_inTime
0,180.948715953,0,0.5,0.5,Gain  ,Gain  ,0.5,0.180948715953,1,1
0,235.558414013,0,0.5,0.5,Gain  ,Gain  ,0.5,0.235558414013,1,1
0,335.95290501,0,0.5,0.5,Gain  ,Gain  ,0.5,0.33595290501,1,1
0,290.302339195,0,0.5,0.5,Gain  ,Gain  ,0.5,0.290302339195,1,1
0,498.149357948,0,0.5,0.5,Gain  ,Gain  ,0.5,0.498149357948,1,0
0,335.295484513,0,0.5,0.5,Gain  ,Gain  ,0.5,0.335295484513,1,1
0,268.180610804,0,0.5,0.5,Gain  ,Gain  ,0.5,0.268180610804,1,1
0,453.801953224,0,0.5,0.5,Gain  ,Gain  ,0.5,0.453801953224,1,0
0,383.512291096,0,0.5,0.5,Gain  ,Gain  ,0.5,0.383512291096,1,1
0,339.246611511,0,0.5,0.5,Gain  ,Gain  ,0.5,0.339246611511,1,1
0,427.372458575,0,0.5,0.5,Gain  ,Gain  ,0.5,0.427372458575,1,0
0,318.306149954,0,0.5,0.5,Gain  ,Gain  ,0.5,0.318306149954,1,1
0,401.832665075,0,0.5,0.5,Gain  ,Gain  ,0.5,0.401832665075,1,0
0,243.704608563,0,0.5,0.5,Gain  ,Gain  ,0.5,0.243704608563,1,1
0,269.933325115,0,0.5,0.5,Gain  ,Gain  ,0.5,0.269933325115,1,1
0,307.387395592,0,0.5,0.5,Gain  ,Gain  ,0.5,0.307387395592,1,1
0,298.548396924,0,0.5,0.5,Gain  ,Gain  ,0.5,0.298548396924,1,1
0,457.988063796,0,0.5,0.5,Gain  ,Gain  ,0.5,0.457988063796,1,0
0,432.471172436,0,0.5,0.5,Gain  ,Gain  ,0.5,0.432471172436,1,0
0,327.597281675,0,0.5,0.5,Gain  ,Gain  ,0.5,0.327597281675,1,1
0,316.994635613,0,0.5,0.5,Gain  ,Gain  ,0.5,0.316994635613,1,1
0,332.734806107,0,0.5,0.5,Gain  ,Gain  ,0.5,0.332734806107,1,1
0,309.993214642,0,0.5,0.5,Gain  ,Gain  ,0.5,0.309993214642,1,1
0,308.454319272,0,0.5,0.5,Gain  ,Gain  ,0.5,0.308454319272,1,1
0,385.066081704,0,0.5,0.5,Gain  ,Gain  ,0.5,0.385066081704,1,1
0,296.341384482,0,0.5,0.5,Gain  ,Gain  ,0.5,0.296341384482,1,1
0,363.287478883,0,0.5,0.5,Gain  ,Gain  ,0.5,0.363287478883,1,1
0,294.827356522,0,0.5,0.5,Gain  ,Gain  ,0.5,0.294827356522,1,1
0,240.334403278,0,0.5,0.5,Gain  ,Gain  ,0.5,0.240334403278,1,1
