Response_Code,rt,stim_Code,gainVal,lossVal,Response_Type,stim,Money_Amount,rt_sec,Accuracy,Accuracy_inTime
0,295.247811865,0,0.5,0.5,Gain  ,Gain  ,0.5,0.295247811865,1,1
0,216.469657177,0,0.5,0.5,Gain  ,Gain  ,0.5,0.216469657177,1,1
0,221.724910437,0,0.5,0.5,Gain  ,Gain  ,0.5,0.221724910437,1,1
0,381.94827738,0,0.5,0.5,Gain  ,Gain  ,0.5,0.38194827738,1,1
0,434.561155807,0,0.5,0.5,Gain  ,Gain  ,0.5,0.434561155807,1,0
0,462.722659952,0,0.5,0.5,Gain  ,Gain  ,0.5,0.462722659952,1,0
0,259.13471905,0,0.5,0.5,Gain  ,Gain  ,0.5,0.25913471905,1,1
0,350.158426752,0,0.5,0.5,Gain  ,Gain  ,0.5,0.350158426752,1,1
0,289.206421954,0,0.5,0.5,Gain  ,Gain  ,0.5,0.289206421954,1,1
0,339.584674069,0,0.5,0.5,Gain  ,Gain  ,0.5,0.339584674069,1,1
0,235.466729074,0,0.5,0.5,Gain  ,Gain  ,0.5,0.235466729074,1,1
0,304.711713473,0,0.5,0.5,Gain  ,Gain  ,0.5,0.304711713473,1,1
0,276.541321635,0,0.5,0.5,Gain  ,Gain  ,0.5,0.276541321635,1,1
0,375.591394508,0,0.5,0.5,Gain  ,Gain  ,0.5,0.375591394508,1,1
0,408.645015047,0,0.5,0.5,Gain  ,Gain  ,0.5,0.408645015047,1,0
0,289.676318619,0,0.5,0.5,Gain  ,Gain  ,0.5,0.289676318619,1,1
0,301.23906832,0,0.5,0.5,Gain  ,Gain  ,0.5,0.30123906832,1,1
0,420.833807537,0,0.5,0.5,Gain  ,Gain  ,0.5,0.420833807537,1,0
0,311.949401792,0,0.5,0.5,Gain  ,Gain  ,0.5,0.311949401792,1,1
0,249.223260085,0,0.5,0.5,Gain  ,Gain  ,0.5,0.249223260085,1,1
0,326.430938076,0,0.5,0.5,Gain  ,Gain  ,0.5,0.326430938076,1,1
0,312.182910142,0,0.5,0.5,Gain  ,Gain  ,0.5,0.312182910142,1,1
0,315.655459255,0,0.5,0.5,Gain  ,Gain  ,0.5,0.315655459255,1,1
0,288.848274959,0,0.5,0.5,Gain  ,Gain  ,0.5,0.288848274959,1,1
0,360.625090397,0,0.5,0.5,Gain  ,Gain  ,0.5,0.360625090397,1,1
0,437.252887348,0,0.5,0.5,Gain  ,Gain  ,0.5,0.437252887348,1,0
0,300.438327877,0,0.5,0.5,Gain  ,Gain  ,0.5,0.300438327877,1,1
0,235.443350123,0,0.5,0.5,Gain  ,Gain  ,0.5,0.235443350123,1,1
0,270.840687788,0,0.5,0.5,Gain  ,Gain  ,0.5,0.270840687788,1,1
0,314.356677926,0,0.5,0.5,Gain  ,Gain  ,0.5,0.314356677926,1,1
0,307.199470152,0,0.5,0.5,Gain  ,Gain  ,0.5,0.307199470152,1,1
0,329.078122318,0,0.5,0.5,Gain  ,Gain  ,0.5,0.329078122318,1,1
0,267.639489021,0,0.5,0.5,Gain  ,Gain  ,0.5,0.267639489021,1,1
0,264.56354669,0,0.5,0.5,Gain  ,Gain  ,0.5,0.26456354669,1,1
0,307.760149673,0,0.5,0.5,Gain  ,Gain  ,0.5,0.307760149673,1,1
0,433.216943543,0,0.5,0.5,Gain  ,Gain  ,0.5,0.433216943543,1,0
0,280.826959393,0,0.5,0.5,Gain  ,Gain  ,0.5,0.280826959393,1,1
0,355.112101121,0,0.5,0.5,Gain  ,Gain  ,0.5,0.355112101121,1,1
0,304.889653094,0,0.5,0.5,Gain  ,Gain  ,0.5,0.304889653094,1,1
0,389.170187103,0,0.5,0.5,Gain  ,Gain  ,0.5,0.389170187103,1,1
0,331.110105641,0,0.5,0.5,Gain  ,Gain  ,0.5,0.331110105641,1,1
0,344.091805497,0,0.5,0.5,Gain  ,Gain  ,0.5,0.344091805497,1,1
0,296.732668298,0,0.5,0.5,Gain  ,Gain  ,0.5,0.296732668298,1,1
0,317.968963067,0,0.5,0.5,Gain  ,Gain  ,0.5,0.317968963067,1,1
0,392.876998762,0,0.5,0.5,Gain  ,Gain  ,0.5,0.392876998762,1,1
0,360.844819837,0,0.5,0.5,Gain  ,Gain  ,0.5,0.360844819837,1,1
0,229.265106086,0,0.5,0.5,Gain  ,Gain  ,0.5,0.229265106086,1,1
0,325.561259313,0,0.5,0.5,Gain  ,Gain  ,0.5,0.325561259313,1,1
0,298.972958551,0,0.5,0.5,Gain  ,Gain  ,0.5,0.298972958551,1,1
0,288.105935533,0,0.5,0.5,Gain  ,Gain  ,0.5,0.288105935533,1,1
0,319.713329533,0,0.5,0.5,Gain  ,Gain  ,0.5,0.319713329533,1,1
0,294.409404182,0,0.5,0.5,Gain  ,Gain  ,0.5,0.294409404182,1,1
0,376.482481561,0,0.5,0.5,Gain  ,Gain  ,0.5,0.376482481561,1,1
0,341.088690407,0,0.5,0.5,Gain  ,Gain  ,0.5,0.341088690407,1,1
0,349.404108522,0,0.5,0.5,Gain  ,Gain  ,0.5,0.349404108522,1,1
0,245.363913775,0,0.5,0.5,Gain  ,Gain  ,0.5,0.245363913775,1,1
0,394.571725841,0,0.5,0.5,Gain  ,Gain  ,0.5,0.394571725841,1,1
0,444.209432745,0,0.5,0.5,Gain  ,Gain  ,0.5,0.444209432745,1,0
0,371.230985976,0,0.5,0.5,Gain  ,Gain  ,0.5,0.371230985976,1,1
0,421.559050697,0,0.5,0.5,Gain  ,Gain  ,0.5,0.421559050697,1,0
0,260.206753804,0,0.5,0.5,Gain  ,Gain  ,0.5,0.260206753804,1,1
0,391.358040997,0,0.5,0.5,Gain  ,Gain  ,0.5,0.391358040997,1,1
0,275.293060152,0,0.5,0.5,Gain  ,Gain  ,0.5,0.275293060152,1,1
0,373.903466925,0,0.5,0.5,Gain  ,Gain  ,0.5,0.373903466925,1,1
0,265.276966868,0,0.5,0.5,Gain  ,Gain  ,0.5,0.265276966868,1,1
0,403.894219441,0,0.5,0.5,Gain  ,Gain  ,0.5,0.403894219441,1,0
0,265.246214962,0,0.5,0.5,Gain  ,Gain  ,0.5,0.265246214962,1,1
0,227.721924055,0,0.5,0.5,Gain  ,Gain  ,0.5,0.227721924055,1,1
0,372.536247069,0,0.5,0.5,Gain  ,Gain  ,0.5,0.372536247069,1,1
0,435.3514215,0,0.5,0.5,Gain  ,Gain  ,0.5,0.4353514215,1,0
