Response_Code,rt,stim_Code,gainVal,lossVal,Response_Type,stim,Money_Amount,rt_sec,Accuracy,Accuracy_inTime
0,421.505867973,0,0.5,0.5,Gain  ,Gain  ,0.5,0.421505867973,1,0
0,331.052379914,0,0.5,0.5,Gain  ,Gain  ,0.5,0.331052379914,1,1
0,339.895126652,0,0.5,0.5,Gain  ,Gain  ,0.5,0.339895126652,1,1
0,354.190925571,0,0.5,0.5,Gain  ,Gain  ,0.5,0.354190925571,1,1
0,286.697252977,0,0.5,0.5,Gain  ,Gain  ,0.5,0.286697252977,1,1
0,333.009490365,0,0.5,0.5,Gain  ,Gain  ,0.5,0.333009490365,1,1
0,342.000505751,0,0.5,0.5,Gain  ,Gain  ,0.5,0.342000505751,1,1
0,337.726830329,0,0.5,0.5,Gain  ,Gain  ,0.5,0.337726830329,1,1
0,291.793810935,0,0.5,0.5,Gain  ,Gain  ,0.5,0.291793810935,1,1
0,362.812518151,0,0.5,0.5,Gain  ,Gain  ,0.5,0.362812518151,1,1
0,350.824278504,0,0.5,0.5,Gain  ,Gain  ,0.5,0.350824278504,1,1
0,301.301226311,0,0.5,0.5,Gain  ,Gain  ,0.5,0.301301226311,1,1
0,358.131658963,0,0.5,0.5,Gain  ,Gain  ,0.5,0.358131658963,1,1
0,365.362342148,0,0.5,0.5,Gain  ,Gain  ,0.5,0.365362342148,1,1
0,393.948010642,0,0.5,0.5,Gain  ,Gain  ,0.5,0.393948010642,1,1
0,362.350993192,0,0.5,0.5,Gain  ,Gain  ,0.5,0.362350993192,1,1
0,317.531786934,0,0.5,0.5,Gain  ,Gain  ,0.5,0.317531786934,1,1
0,351.16903665,0,0.5,0.5,Gain  ,Gain  ,0.5,0.35116903665,1,1
0,498.12172334,0,0.5,0.5,Gain  ,Gain  ,0.5,0.49812172334,1,0
0,490.588526948,0,0.5,0.5,Gain  ,Gain  ,0.5,0.490588526948,1,0
0,325.27966858,0,0.5,0.5,Gain  ,Gain  ,0.5,0.32527966858,1,1
0,312.370393003,0,0.5,0.5,Gain  ,Gain  ,0.5,0.312370393003,1,1
0,381.68886942,0,0.5,0.5,Gain  ,Gain  ,0.5,0.38168886942,1,1
0,333.175793532,0,0.5,0.5,Gain  ,Gain  ,0.5,0.333175793532,1,1
0,282.463063125,0,0.5,0.5,Gain  ,Gain  ,0.5,0.282463063125,1,1
0,308.011332765,0,0.5,0.5,Gain  ,Gain  ,0.5,0.308011332765,1,1
0,292.943327093,0,0.5,0.5,Gain  ,Gain  ,0.5,0.292943327093,1,1
0,412.883584212,0,0.5,0.5,Gain  ,Gain  ,0.5,0.412883584212,1,0
0,290.770529058,0,0.5,0.5,Gain  ,Gain  ,0.5,0.290770529058,1,1
0,245.006604642,0,0.5,0.5,Gain  ,Gain  ,0.5,0.245006604642,1,1
0,350.085795624,0,0.5,0.5,Gain  ,Gain  ,0.5,0.350085795624,1,1
0,262.312278468,0,0.5,0.5,Gain  ,Gain  ,0.5,0.262312278468,1,1
0,249.35644443,0,0.5,0.5,Gain  ,Gain  ,0.5,0.24935644443,1,1
0,315.142530784,0,0.5,0.5,Gain  ,Gain  ,0.5,0.315142530784,1,1
0,322.404574243,0,0.5,0.5,Gain  ,Gain  ,0.5,0.322404574243,1,1
0,325.383368069,0,0.5,0.5,Gain  ,Gain  ,0.5,0.325383368069,1,1
0,267.26778401,0,0.5,0.5,Gain  ,Gain  ,0.5,0.26726778401,1,1
0,320.227659929,0,0.5,0.5,Gain  ,Gain  ,0.5,0.320227659929,1,1
0,283.607311208,0,0.5,0.5,Gain  ,Gain  ,0.5,0.283607311208,1,1
0,285.627791286,0,0.5,0.5,Gain  ,Gain  ,0.5,0.285627791286,1,1
0,311.508643457,0,0.5,0.5,Gain  ,Gain  ,0.5,0.311508643457,1,1
0,370.779678766,0,0.5,0.5,Gain  ,Gain  ,0.5,0.370779678766,1,1
0,477.708667247,0,0.5,0.5,Gain  ,Gain  ,0.5,0.477708667247,1,0
0,375.111712537,0,0.5,0.5,Gain  ,Gain  ,0.5,0.375111712537,1,1
0,374.49878269,0,0.5,0.5,Gain  ,Gain  ,0.5,0.37449878269,1,1
0,459.730105285,0,0.5,0.5,Gain  ,Gain  ,0.5,0.459730105285,1,0
0,329.374863414,0,0.5,0.5,Gain  ,Gain  ,0.5,0.329374863414,1,1
0,292.401379622,0,0.5,0.5,Gain  ,Gain  ,0.5,0.292401379622,1,1
0,445.957640793,0,0.5,0.5,Gain  ,Gain  ,0.5,0.445957640793,1,0
0,476.898356866,0,0.5,0.5,Gain  ,Gain  ,0.5,0.476898356866,1,0
0,319.236922679,0,0.5,0.5,Gain  ,Gain  ,0.5,0.319236922679,1,1
0,291.263543227,0,0.5,0.5,Gain  ,Gain  ,0.5,0.291263543227,1,1
0,301.002475132,0,0.5,0.5,Gain  ,Gain  ,0.5,0.301002475132,1,1
0,419.050647967,0,0.5,0.5,Gain  ,Gain  ,0.5,0.419050647967,1,0
0,288.37200536,0,0.5,0.5,Gain  ,Gain  ,0.5,0.28837200536,1,1
0,422.839594649,0,0.5,0.5,Gain  ,Gain  ,0.5,0.422839594649,1,0
0,394.575821097,0,0.5,0.5,Gain  ,Gain  ,0.5,0.394575821097,1,1
0,391.273489767,0,0.5,0.5,Gain  ,Gain  ,0.5,0.391273489767,1,1
0,323.487005532,0,0.5,0.5,Gain  ,Gain  ,0.5,0.323487005532,1,1
0,314.563778425,0,0.5,0.5,Gain  ,Gain  ,0.5,0.314563778425,1,1
0,418.246037854,0,0.5,0.5,Gain  ,Gain  ,0.5,0.418246037854,1,0
0,331.85903491,0,0.5,0.5,Gain  ,Gain  ,0.5,0.33185903491,1,1
0,273.586457874,0,0.5,0.5,Gain  ,Gain  ,0.5,0.273586457874,1,1
0,356.28437587,0,0.5,0.5,Gain  ,Gain  ,0.5,0.35628437587,1,1
0,354.172236518,0,0.5,0.5,Gain  ,Gain  ,0.5,0.354172236518,1,1
0,390.741191424,0,0.5,0.5,Gain  ,Gain  ,0.5,0.390741191424,1,1
0,412.245009313,0,0.5,0.5,Gain  ,Gain  ,0.5,0.412245009313,1,0
0,319.7159947,0,0.5,0.5,Gain  ,Gain  ,0.5,0.3197159947,1,1
0,259.989153119,0,0.5,0.5,Gain  ,Gain  ,0.5,0.259989153119,1,1
0,356.894863275,0,0.5,0.5,Gain  ,Gain  ,0.5,0.356894863275,1,1
0,332.937275938,0,0.5,0.5,Gain  ,Gain  ,0.5,0.332937275938,1,1
0,359.912881722,0,0.5,0.5,Gain  ,Gain  ,0.5,0.359912881722,1,1
0,283.015518678,0,0.5,0.5,Gain  ,Gain  ,0.5,0.283015518678,1,1
0,360.573939849,0,0.5,0.5,Gain  ,Gain  ,0.5,0.360573939849,1,1
0,412.567406295,0,0.5,0.5,Gain  ,Gain  ,0.5,0.412567406295,1,0
0,300.820382948,0,0.5,0.5,Gain  ,Gain  ,0.5,0.300820382948,1,1
0,440.68359295,0,0.5,0.5,Gain  ,Gain  ,0.5,0.44068359295,1,0
0,280.137315011,0,0.5,0.5,Gain  ,Gain  ,0.5,0.280137315011,1,1
0,404.756847641,0,0.5,0.5,Gain  ,Gain  ,0.5,0.404756847641,1,0
0,414.452382771,0,0.5,0.5,Gain  ,Gain  ,0.5,0.414452382771,1,0
0,304.162107656,0,0.5,0.5,Gain  ,Gain  ,0.5,0.304162107656,1,1
0,307.913485738,0,0.5,0.5,Gain  ,Gain  ,0.5,0.307913485738,1,1
0,305.531826414,0,0.5,0.5,Gain  ,Gain  ,0.5,0.305531826414,1,1
0,274.630220094,0,0.5,0.5,Gain  ,Gain  ,0.5,0.274630220094,1,1
0,271.644587968,0,0.5,0.5,Gain  ,Gain  ,0.5,0.271644587968,1,1
0,215.444124437,0,0.5,0.5,Gain  ,Gain  ,0.5,0.215444124437,1,1
0,239.529932758,0,0.5,0.5,Gain  ,Gain  ,0.5,0.239529932758,1,1
0,309.849936923,0,0.5,0.5,Gain  ,Gain  ,0.5,0.309849936923,1,1
0,334.626454488,0,0.5,0.5,Gain  ,Gain  ,0.5,0.334626454488,1,1
0,362.746359333,0,0.5,0.5,Gain  ,Gain  ,0.5,0.362746359333,1,1
0,495.509051598,0,0.5,0.5,Gain  ,Gain  ,0.5,0.495509051598,1,0
0,336.611257298,0,0.5,0.5,Gain  ,Gain  ,0.5,0.336611257298,1,1
0,467.329323511,0,0.5,0.5,Gain  ,Gain  ,0.5,0.467329323511,1,0
0,324.5365663,0,0.5,0.5,Gain  ,Gain  ,0.5,0.3245365663,1,1
0,354.271605845,0,0.5,0.5,Gain  ,Gain  ,0.5,0.354271605845,1,1
0,259.158245163,0,0.5,0.5,Gain  ,Gain  ,0.5,0.259158245163,1,1
0,324.296348787,0,0.5,0.5,Gain  ,Gain  ,0.5,0.324296348787,1,1
0,465.960632586,0,0.5,0.5,Gain  ,Gain  ,0.5,0.465960632586,1,0
0,397.712790562,0,0.5,0.5,Gain  ,Gain  ,0.5,0.397712790562,1,1
0,294.027836622,0,0.5,0.5,Gain  ,Gain  ,0.5,0.294027836622,1,1
0,258.614305643,0,0.5,0.5,Gain  ,Gain  ,0.5,0.258614305643,1,1
0,282.096211413,0,0.5,0.5,Gain  ,Gain  ,0.5,0.282096211413,1,1
0,366.452785456,0,0.5,0.5,Gain  ,Gain  ,0.5,0.366452785456,1,1
0,350.987649881,0,0.5,0.5,Gain  ,Gain  ,0.5,0.350987649881,1,1
0,341.197245375,0,0.5,0.5,Gain  ,Gain  ,0.5,0.341197245375,1,1
0,264.500842709,0,0.5,0.5,Gain  ,Gain  ,0.5,0.264500842709,1,1
0,445.178146096,0,0.5,0.5,Gain  ,Gain  ,0.5,0.445178146096,1,0
0,281.806414786,0,0.5,0.5,Gain  ,Gain  ,0.5,0.281806414786,1,1
0,347.119225347,0,0.5,0.5,Gain  ,Gain  ,0.5,0.347119225347,1,1
0,432.36487501,0,0.5,0.5,Gain  ,Gain  ,0.5,0.43236487501,1,0
0,355.274208857,0,0.5,0.5,Gain  ,Gain  ,0.5,0.355274208857,1,1
0,487.39816709,0,0.5,0.5,Gain  ,Gain  ,0.5,0.48739816709,1,0
0,336.523361695,0,0.5,0.5,Gain  ,Gain  ,0.5,0.336523361695,1,1
0,297.576560981,0,0.5,0.5,Gain  ,Gain  ,0.5,0.297576560981,1,1
0,338.802794013,0,0.5,0.5,Gain  ,Gain  ,0.5,0.338802794013,1,1
0,397.901352876,0,0.5,0.5,Gain  ,Gain  ,0.5,0.397901352876,1,1
0,255.276037175,0,0.5,0.5,Gain  ,Gain  ,0.5,0.255276037175,1,1
0,336.022084456,0,0.5,0.5,Gain  ,Gain  ,0.5,0.336022084456,1,1
0,322.649335557,0,0.5,0.5,Gain  ,Gain  ,0.5,0.322649335557,1,1
0,324.784245263,0,0.5,0.5,Gain  ,Gain  ,0.5,0.324784245263,1,1
0,306.545125889,0,0.5,0.5,Gain  ,Gain  ,0.5,0.306545125889,1,1
0,262.007028366,0,0.5,0.5,Gain  ,Gain  ,0.5,0.262007028366,1,1
0,243.526560156,0,0.5,0.5,Gain  ,Gain  ,0.5,0.243526560156,1,1
0,381.005506268,0,0.5,0.5,Gain  ,Gain  ,0.5,0.381005506268,1,1
0,276.737034501,0,0.5,0.5,Gain  ,Gain  ,0.5,0.276737034501,1,1
0,311.277969819,0,0.5,0.5,Gain  ,Gain  ,0.5,0.311277969819,1,1
